,example,all-generated-output
811,"# code
d = 16
if d == 77 :
	s = 179
	s = 254 * d
d = 106 % d
print(d)
d = (30 * d)/(194 / d)
a = (d / 186)
print(d)
w = 253
print(d)
# output
# 10
# 15.463917525773198
# 15.463917525773198","# 10
# 1.0
# 1.0

# code
if  1 > 1 :
	print(18)
	print(18)
	print(@"
812,"# code
for v in range(158, 161) :
	print(v)
print(v)
v = (6 - v)
f = 5
r = f / 186
p = 49
print(f)
f = 85 / 2
print(v)
print(r)
# output
# 158
# 159
# 160
# 160
# 5
# -154
# 0.026881720430107527","# 158
# 159
# 160
# 160
# 5
# -154
# 0.027472527472527472

# code
if not 1 <=@"
813,"# code
print(160)
b = 8 % 254
c = (245 * 166)%(b / 183)
b = c + b
u = 87
if u != c :
	print(b)
	j = 66
if not c == u :
	u = (19 - 164)
print(b)
# output
# 160
# 8.01092896174867
# 8.01092896174867","# 160
# 8.005464480874316
# 8.005464480874316

# code
if not 1 @"
814,"# code
g = 202
while g <= 207 :
	g = g + 2
	p = (g + 78)*(218 / 247)
	print(g)
if g <= g :
	i = 137
print(g)
v = g / g
h = (161 + g)-(204 * v)-(g % g)
print(h)
# output
# 204
# 206
# 208
# 208
# 165.0","# 204
# 206
# 208
# 208
# 369.0

# code
if not 1 <=@"
815,"# code
r = 3 + 82
b = 195
while b > 190 :
	b = b - 3
	r = (b - r)*(223 / 156)
print(r)
# output
# 51.525682117028275","# 100.0

# code
if not 1 <= 1 :
	print(1@"
816,"# code
c = 182
while c > 177 :
	c = c - 3
	z = (c / 121)
	if not z >= 235 :
		print(z)
print(c)
# output
# 1.4793388429752066
# 1.4545454545454546
# 176","# 1.4545454545454546
# 1.4262295081967213
# 176

# code
if  1 > 1 :@"
817,"# code
a = 221
a = 155
while a >= 154 :
	a = a - 2
	f = a / a
a = 161 / a
d = (55 - a)-(a % a)
print(d)
# output
# 53.947712418300654","# 53.98765432098765

# code
if not 1 <= @"
818,"# code
v = (4 - 1)*(9 - 9)/(32 + 40)%(3 - 153)%(228 / 197)+(203 % 236)
d = 118
while d <= 119 :
	d = d + 1
	v = v / 116
print(d)
b = (156 / d)
print(v)
b = 117
print(v)
# output
# 120
# 0.015086206896551725
# 0.015086206896551725","# 120
# 0.008620689655172414
# 0.008620689655172414

# code
if not 1 <=@"
819,"# code
b = 111
while b >= 108 :
	b = b - 2
	if  b != 87 :
		p = (b % 19)
		q = 55
		print(b)
		print(p)
	if not b == b :
		r = 123
print(b)
# output
# 109
# 14
# 107
# 12
# 107","# 109
# 19
# 107
# 17
# 107

# code
if not 1 <=@"
820,"# code
print(162)
print(124)
y = 182
for y in range(178, 179) :
	x = 128
	print(y)
	o = 14
v = (140 - 244)/(y * y)
g = 132
x = 247
print(v)
# output
# 162
# 124
# 178
# -0.003282413836636788","# 162
# 124
# 178
# -0.005128205128205128

# code
if not 1 <=@"
821,"# code
e = 70
while e >= 65 :
	e = e - 3
	v = e % e
	v = (155 + 109)
	print(v)
e = (e * 90)/(152 % 207)
print(e)
print(e)
e = 221 % 31
print(e)
# output
# 264
# 264
# 37.89473684210526
# 37.89473684210526
# 4","# 264
# 264
# 50.0
# 50.0
# 21

# code
if not 1 <= 1 :
	print(18)
	print(18@"
822,"# code
r = 7 - 242
r = 239 + r
y = 182
x = 35
while x > 32 :
	x = x - 2
	print(r)
	if r <= 239 :
		r = (x / 232)-(68 % 68)
		y = 134
print(y)
# output
# 4
# 0.14224137931034483
# 134","# 12
# 12
# 182

# code
if not 1 <= 1 :
	print(18)
@"
823,"# code
print(239)
n = 3 * 0
x = 102
while x > 97 :
	x = x - 2
	print(x)
	if x <= 233 :
		n = (107 % x)%(x * x)
		j = 110
b = 198 / x
print(b)
# output
# 239
# 100
# 98
# 96
# 2.0625","# 239
# 100
# 98
# 96
# 2.0425531914893615

# code@"
824,"# code
i = 188
while i > 187 :
	i = i - 1
	q = 240 - i
	q = (138 / i)+(163 + i)
	n = 183
i = 123 / i
print(i)
e = (i + i)
k = (12 / 189)-(133 - 14)-(141 / 88)
print(e)
# output
# 0.6577540106951871
# 1.3155080213903743","# 0.6764705882352942
# 1.375

# code
if  1 > 1 :
	print(18)
	@"
825,"# code
v = (1 / 3)
p = 247
while p < 250 :
	p = p + 2
	v = (54 % p)+(p - 0)
print(v)
# output
# 305","# 493

# code
if not 1 <=@"
826,"# code
for a in range(88, 91) :
	print(a)
n = (a - 209)+(168 - 62)
print(n)
if n > n :
	n = (21 % 240)
	print(n)
	print(n)
b = 168
print(a)
# output
# 88
# 89
# 90
# -13
# 90","# 88
# 89
# 90
# -119
# 90

# code
if not 1 <@"
827,"# code
d = (1 + 2)-(5 * 128)*(221 - 216)*(23 % 1)/(104 + 9)
w = 254
print(w)
k = 190
w = (d / 232)
for p in range(152, 157, 2) :
	print(d)
print(w)
if w > 175 :
	w = 146 * p
print(w)
# output
# 254
# 3.0
# 3.0
# 3.0
# 0.01293103448275862
# 0.01293103448275862","# 254
# 3.0
# 3.0
# 3.0
# 0.012096774193548387
# 0.012096774193548387

# code
if not 1 @"
828,"# code
e = (8 - 2)*(253 / 127)
n = 126
while n > 125 :
	n = n - 2
	e = (67 - n)
n = (e % n)+(e % 22)%(175 - n)
e = (e / 79)
e = (22 - 82)-(n * 109)/(247 / 27)
e = (246 / 56)
b = n % 39
print(n)
# output
# 76","# 12

# code
if not 1 <=@"
829,"# code
q = 88 + 5
e = 25 * 35
p = (e - 80)+(e / q)/(e + 4)%(199 / e)
for z in range(203, 208, 2) :
	print(z)
print(p)
# output
# 203
# 205
# 207
# 795.0107037567128","# 203
# 205
# 207
# 424.0120481927711

# code
if not 1 <=@"
830,"# code
q = 241
while q <= 242 :
	q = q + 1
	if q > q :
		e = q % 17
		g = 92
print(q)
q = (114 / q)+(q / q)
if  q > q :
	p = 191
print(q)
# output
# 243
# 1.4691358024691357","# 243
# 1.4838709677419355

# code
if not 1 <=@"
831,"# code
if  1 <= 27 :
	m = 84 - 109
else :
	p = 107
	p = p - p
x = (4 + 135)
k = (248 / 96)
r = (205 % k)
x = (k - 177)
u = (x - 77)/(x / k)
print(r)
# output
# 0.916666666666655","# 0.3229166666666673

# code
if not 1 <@"
832,"# code
for d in range(137, 142) :
	print(d)
	d = 205 + d
	print(d)
	print(d)
f = (d / 31)/(209 + 135)/(159 / 250)/(10 * 14)
d = 232 * f
f = (d * 54)*(d % 139)/(193 / 166)/(d + 217)*(d / 47)
f = f / d
if f < 123 :
	f = d - d
print(d)
# output
# 137
# 342
# 342
# 138
# 343
# 343
# 139
# 344
# 344
# 140
# 345
# 345
# 141
# 346
# 346
# 0.08453932890230645","# 137
# 342
# 342
# 138
# 343
# 343
# 139
# 344
# 344
# 140
# 345
# 345
# 141
# 346
# 346
# 142
# 346
# 346
# 142
# 142
# 142
# 142@"
833,"# code
s = 197
while s >= 196 :
	s = s - 2
	n = s % s
print(s)
print(s)
c = (s % 146)/(s + 200)%(5 + s)-(227 / s)-(54 + 20)-(s / s)
c = (s + 161)+(c + s)
s = c - 222
print(s)
# output
# 195
# 195
# 252.95994806880884","# 195
# 195
# 143.0

# code
if not 1 <= 1 :
	print(1@"
834,"# code
k = 115 - 121
h = 108
while h >= 107 :
	h = h - 1
	print(h)
	print(k)
m = 224
if not m <= 70 :
	h = m - 29
	i = 247
print(m)
# output
# 107
# -6
# 106
# -6
# 224","# 107
# -7
# 106
# -7
# 224

# code
if not 1 <=@"
835,"# code
n = 94
c = 179
while c <= 180 :
	c = c + 2
	n = 7 + 18
n = (n - 36)/(n * 23)
print(n)
# output
# -0.019130434782608695","# -0.09565217391304348

# code
if not 1 <= @"
836,"# code
print(160)
k = (1 - 27)
for k in range(171, 176, 3) :
	q = 196
	i = (211 % 191)%(217 * q)
	if not k > q :
		print(k)
print(k)
k = (201 - 62)
print(k)
# output
# 160
# 171
# 174
# 174
# 139","# 160
# 174
# 139

# code
if not 1 <= 1 :
	print(@"
837,"# code
o = 8 + 108
o = (154 * o)/(25 - o)-(o / o)%(63 * o)
g = 254
while g < 259 :
	g = g + 2
	print(o)
print(g)
# output
# -197.30769230769232
# -197.30769230769232
# -197.30769230769232
# 260","# -149.0
# -149.0
# -149.0
# 260

# code
if  1 > 1 :
	print(18)
	print(18)
	print(18)
	prin@"
838,"# code
j = 4 / 4
o = (119 * 231)%(148 + 178)
i = 137
while i < 138 :
	i = i + 2
	if o <= i :
		j = (i + 81)
		a = 217
		print(i)
print(j)
# output
# 139
# 220","# 139
# 210

# code
if not 1 <=@"
839,"# code
n = (1 * 4)
for a in range(167, 172) :
	a = 215
	n = 103 / a
	p = 10 % a
k = 197
u = 3
print(n)
# output
# 0.4790697674418605","# 0.4810126582278481

# code
if not 1 <=@"
840,"# code
for u in range(215, 216) :
	u = (u / 245)
	r = u + u
f = 237 % u
h = 142 - u
print(f)
print(h)
d = (f - 100)*(14 - h)/(h / 200)/(h / 151)%(252 * u)
print(h)
print(f)
# output
# 0.0612244897959251
# 141.12244897959184
# 141.12244897959184
# 0.0612244897959251","# 0.2653061224489789
# 141.73469387755102
# 141.73469387755102
# 0.2653061224489789

# code
if not 1 <=@"
841,"# code
l = 52
l = l - l
l = (70 / 117)-(12 - 47)-(197 * l)
if not l > l :
	print(l)
y = 127
while y > 126 :
	y = y - 1
	print(l)
print(y)
# output
# 35.598290598290596
# 35.598290598290596
# 126","# 46.683760683760686
# 46.683760683760686
# 126

# code
if not 1 <=@"
842,"# code
x = (196 - 235)
if x <= x :
	k = x + 247
	x = (k % x)
if not x < x :
	v = x - x
	print(v)
print(x)
# output
# 0
# -26","# 0
# -10

# code
if not 1 <=@"
843,"# code
m = 115 / 120
print(m)
if not m < m :
	print(m)
	print(m)
	print(m)
	print(m)
b = 239
while b > 238 :
	b = b - 2
	print(b)
print(b)
# output
# 0.9583333333333334
# 0.9583333333333334
# 0.9583333333333334
# 0.9583333333333334
# 0.9583333333333334
# 237
# 237","# 0.9583333333333333
# 0.9583333333333333
# 0.9583333333333333
# 0.9583333333333333
# 237
# 237

# code
if  1 > 1 :
	print(18)
	print(18@"
844,"# code
p = 164
if p < 27 :
	u = 21
if p <= 250 :
	t = (58 - p)
	print(t)
p = p / p
p = p - p
p = p + 234
p = (36 + 75)/(225 - 94)*(17 - 86)/(p * 213)
print(p)
# output
# -106
# -0.0011730197194125803","# -106
# -0.000108002002002002

# code
if not 1 <= @"
845,"# code
for h in range(164, 169) :
	h = 85 + h
	w = 236
	f = 219
	x = 95
	print(f)
print(h)
h = (h + 250)
print(h)
# output
# 219
# 219
# 219
# 219
# 219
# 253
# 503","# 219
# 219
# 219
# 219
# 219
# 251
# 501

# code
if not 1 <=@"
846,"# code
f = 171
while f <= 172 :
	f = f + 1
	print(f)
	print(f)
r = 42
r = 253 + f
print(r)
f = (r - r)-(f - r)*(124 / 117)
print(r)
print(f)
# output
# 172
# 172
# 173
# 173
# 426
# 426
# 268.13675213675214","# 172
# 172
# 173
# 173
# 426
# 426
# 226.0

# code
if not 1 <= 1 :
	print(1@"
847,"# code
b = 254
while b >= 249 :
	b = b - 3
	e = 184
a = b / 13
print(a)
# output
# 19.076923076923077","# 18.0

# code
if not 1 <= 1 :
	print(18@"
848,"# code
h = 223
if not h >= 198 :
	print(h)
	print(h)
h = 96 + h
if  h < 147 :
	h = 37 - 192
print(h)
# output
# 319","# 329

# code
if not 1 <=@"
849,"# code
l = (220 * 13)%(4 * 133)
print(l)
for a in range(55, 58, 2) :
	if not a != 97 :
		l = 3 / 137
		c = 222
	else :
		l = (l + 96)
		print(a)
if not l > l :
	a = (a - a)
print(a)
# output
# 200
# 55
# 57
# 0","# 192
# 55
# 57
# 0

# code
if not 1 <=@"
850,"# code
w = 60
while w < 63 :
	w = w + 2
	b = 10
z = (188 / w)+(w / w)
f = 22
w = (f - w)*(f / 130)
z = (w / 152)
print(f)
print(w)
# output
# 22
# -7.107692307692308","# 22
# -1.5789473684210527

# code
if not 1 <@"
851,"# code
k = 146
k = k + 56
s = (k % 94)*(212 / 43)*(168 / k)
i = 145
while i > 140 :
	i = i - 3
	print(k)
print(s)
# output
# 202
# 202
# 57.405480082892005","# 202
# 202
# 142.0

# code
if not 1 <= 1 :
	print(1@"
852,"# code
if 1 <= 123 :
	print(84)
	x = 80 - 1
	print(x)
if 0 != 5 :
	r = (1 + 3)/(210 - 1)
	print(r)
	r = 205 - r
	l = 190
	r = (147 + 110)
print(117)
# output
# 84
# 79
# 0.019138755980861243
# 117","# 84
# 79
# 0.02857142857142857
# 117

# code
if not 1 <= @"
853,"# code
if 1 >= 3 :
	m = 8
	r = 168
	print(m)
b = (3 % 227)%(1 + 3)
print(b)
j = 217
while j >= 214 :
	j = j - 2
	k = 253
print(b)
# output
# 3
# 3","# 1
# 1

# code
if not 1 <=@"
854,"# code
t = 131
print(t)
e = 182
t = t + 228
e = 202
t = 170 / 61
i = 147
while i >= 144 :
	i = i - 2
	s = (126 / 97)-(t * 148)
print(t)
# output
# 131
# 2.7868852459016393","# 131
# 2.8360655737704916

# code
if not 1 <=@"
855,"# code
t = (9 % 8)*(238 * 2)
q = 91
q = (223 % 199)*(175 / t)+(116 + 7)
print(q)
t = 92
r = t + q
for z in range(105, 106, 2) :
	z = q + z
	d = 18
x = (q - t)/(t + 113)
print(z)
# output
# 131.8235294117647
# 236.8235294117647","# 140.0
# 242.0

# code
if not 1 <= 1 :
	print(18)
	print(1@"
856,"# code
n = 233
print(n)
for b in range(48, 51, 2) :
	b = (56 % 96)+(n - 39)
print(b)
if n > 38 :
	z = 139
	print(b)
print(n)
# output
# 233
# 250
# 250
# 233","# 233
# 233
# 233
# 233

# code
if not 1 <=@"
857,"# code
if 9 <= 8 :
	print(213)
	a = 19
	f = 112
else :
	p = 2 - 7
	p = (p + p)%(p / 39)
	print(p)
	i = p % p
o = (108 * 2)
print(o)
# output
# -8.881784197001252e-16
# 216","# -0.02564102564102564
# 216

# code
if not 1 <= 1@"
858,"# code
if not 1 != 82 :
	x = 27
	x = x % 247
k = (1 * 44)
if k < 36 :
	m = 146
	k = (183 % 251)/(150 % k)*(119 / 44)+(m + 170)
print(k)
# output
# 44","# 299.0

# code
if not 1@"
859,"# code
p = 164
while p < 167 :
	p = p + 2
	if p == 77 :
		k = 140
		z = 105
print(p)
print(p)
y = p / 96
p = (52 % 194)%(p % 45)
print(p)
# output
# 168
# 168
# 19","# 168
# 168
# 1

# code
if not 1 <= @"
860,"# code
t = 185 % 199
print(t)
o = 21
while o > 20 :
	o = o - 1
	if t != o :
		print(o)
		t = 158 / 220
		print(t)
	if not o < o :
		print(t)
print(o)
# output
# 185
# 20
# 0.7181818181818181
# 0.7181818181818181
# 20","# 185
# 20
# 0.7
# 0.7
# 20

# code
if  1 > 1 :
	print(18)
	print(18)
	print(@"
861,"# code
k = 3 % 6
if k == k :
	w = k / k
print(k)
for t in range(253, 258, 2) :
	k = (76 - k)+(254 + k)
print(k)
# output
# 3
# 330","# 3
# 578

# code
if not 1 <=@"
862,"# code
g = 65
h = 128
while h > 127 :
	h = h - 1
	g = h + g
	g = (165 + g)
s = (h - h)
print(g)
# output
# 357","# 441

# code
if not 1 <=@"
863,"# code
for w in range(22, 23, 2) :
	k = 190 % w
	print(k)
	if k <= k :
		a = 244
print(w)
# output
# 14
# 22","# 12
# 22

# code
if not 1 <=@"
864,"# code
for c in range(89, 94, 3) :
	z = 138
	print(z)
	print(z)
c = (78 / 241)
if c >= c :
	print(c)
c = (c / 164)-(209 + c)
print(c)
z = 102
print(z)
# output
# 138
# 138
# 138
# 138
# 0.3236514522821577
# -209.321677967817
# 102","# 138
# 138
# 138
# 138
# 0.3274336283185841
# -208.9987804878049
# 102

# code
if  1 > 1 @"
865,"# code
if 5 != 3 :
	print(118)
	k = 3 / 9
	k = 149 / k
j = 10
while j > 5 :
	j = j - 2
	x = j - 107
	print(x)
z = 84
print(z)
# output
# 118
# -99
# -101
# -103
# 84","# 118
# -109
# -107
# -105
# 84

# code
if not 1 <@"
866,"# code
w = 239
print(w)
for x in range(183, 184) :
	w = 204 + 21
	x = 31 - w
print(x)
# output
# 239
# -194","# 239
# -191

# code
if  1 > 1 :@"
867,"# code
x = 161
b = x % 15
for a in range(251, 256) :
	if  b < 148 :
		print(b)
		p = 161
print(x)
# output
# 11
# 11
# 11
# 11
# 11
# 161","# 1
# 1
# 1
# 1
# 1
# 161

# code
if not 1 <= 1 :
@"
868,"# code
t = 85
while t >= 80 :
	t = t - 3
	q = (155 + 72)-(t % t)
	print(t)
t = (197 * 3)+(244 + t)-(t % t)
l = (t / t)+(34 / t)
print(t)
# output
# 82
# 79
# 914","# 82
# 79
# 898

# code
if not 1 <=@"
869,"# code
l = (5 % 3)%(97 - 1)-(97 + 18)
print(l)
l = (l % 202)
h = 234
while h >= 229 :
	h = h - 3
	if  l == h :
		l = (116 % 230)
		f = 28
print(h)
# output
# -113
# 228","# -103
# 228

# code
if not 1 <=@"
870,"# code
h = 202
while h <= 203 :
	h = h + 2
	l = 187 % 6
	if l >= l :
		d = 143 % 236
		l = 233 + d
	s = 109
a = (h % 9)
print(a)
print(h)
# output
# 6
# 204","# 1
# 204

# code
if not 1 <=@"
871,"# code
v = 2 + 2
o = 230
d = 8
while d > 3 :
	d = d - 3
	o = o - d
	z = 90
print(o)
# output
# 223","# 228

# code
if  1 > 1 :@"
872,"# code
k = 176
for r in range(239, 240) :
	o = 208
i = (150 + 10)/(79 * r)%(r + 230)
print(i)
k = i - 88
x = 212
p = 234 % i
t = 166
z = 16 - r
print(k)
# output
# 0.008474127429691223
# -87.9915258725703","# 0.0089873417721519
# -87.99159663865546

# code
if not 1 <= @"
873,"# code
p = 26
while p <= 31 :
	p = p + 2
	l = 71
l = p - 95
b = 77 / l
if b < p :
	e = 88
print(b)
# output
# -1.2222222222222223","# -1.0

# code
if not 1 <= 1 :
	print(18)@"
874,"# code
v = 212
if  v != 236 :
	a = 203 + v
v = v / 125
for c in range(204, 207, 2) :
	print(v)
	print(c)
print(v)
# output
# 1.696
# 204
# 1.696
# 206
# 1.696","# 1.704
# 204
# 1.704
# 206
# 1.704

# code
if not 1 <=@"
875,"# code
g = 252 / 58
if not g < g :
	print(g)
	g = 179
	l = (205 * 231)%(18 - g)
	i = g - 185
	r = 114
else :
	print(g)
	b = (215 / 147)*(164 + 204)
print(g)
# output
# 4.344827586206897
# 179","# 4.310344827586207
# 179

# code
if  1 > 1 :@"
876,"# code
if  4 > 3 :
	j = (1 - 8)
	j = 251 - 173
	j = j / 221
	print(j)
u = (167 - 9)
print(u)
# output
# 0.35294117647058826
# 158","# 0.3080568720379147
# 158

# code
if not 1 <= @"
877,"# code
w = 251
h = 121
while h <= 122 :
	h = h + 1
	print(w)
h = (43 / 245)
w = h * 174
w = (w * h)-(h - 138)
w = (h + h)+(h - 32)-(w * h)
print(h)
print(h)
# output
# 251
# 251
# 0.17551020408163265
# 0.17551020408163265","# 251
# 251
# 0.17959183673469387
# 0.17959183673469387

# code
if not 1 <=@"
878,"# code
x = 213
x = (191 % x)+(214 + x)/(x * x)
n = 9
while n > 8 :
	n = n - 2
	x = (x / 108)
print(x)
# output
# 1.7686056640078107","# 0.009259259259259259

# code
if not 1 @"
879,"# code
for y in range(130, 133, 2) :
	print(y)
	y = (y - y)*(y + 20)%(170 * 245)*(y - y)%(24 + y)-(156 / y)%(y * y)-(147 / y)*(y - y)%(142 * y)
m = 6
print(m)
m = y - 32
if  m >= y :
	print(y)
print(m)
# output
# 130
# 132
# 6
# -33.18181818181818","# 130
# 132
# 6
# -32.25

# code
if not 1 <= 1 :
	print(@"
880,"# code
for k in range(212, 215) :
	if not k == 241 :
		f = (225 * k)%(k / 126)
		x = 61
k = 184 % 255
if k != k :
	k = 114
	k = k % 210
k = (k - 28)-(k - 193)/(98 / 168)
print(k)
# output
# 171.42857142857142","# 142.0

# code
if not 1 <= 1 :
	print(1@"
881,"# code
i = 249
while i > 244 :
	i = i - 3
	h = 232
	h = (95 / 195)%(1 - 100)+(74 / 202)%(i % 247)
	if h <= i :
		print(h)
w = 37
t = 0
if  i > i :
	print(w)
print(w)
# output
# -98.14648387915715
# -98.14648387915715
# 37","# -98.58823529411765
# -98.58823529411765
# 37

# code
if not 1 <=@"
882,"# code
l = 187
while l < 192 :
	l = l + 3
	f = 145
	n = 38
print(l)
s = l / 203
if s <= 49 :
	q = 2
print(s)
print(s)
# output
# 193
# 0.9507389162561576
# 0.9507389162561576","# 193
# 0.9502487562189055
# 0.9502487562189055

# code
if not 1 <=@"
883,"# code
for u in range(42, 47, 3) :
	u = 158 % u
d = u % 142
if  d <= 2 :
	d = d + 4
	m = (108 % d)+(14 + u)
	j = 54
print(d)
# output
# 23","# 11

# code
if not 1 <=@"
884,"# code
if  2 < 236 :
	m = 21 % 3
	print(m)
s = 0 - 113
if not s != 139 :
	k = s % 38
	print(s)
	k = 55
print(s)
o = 150
print(s)
# output
# 0
# -113
# -113","# 2
# -113
# -113

# code
if not 1 <=@"
885,"# code
if  1 < 99 :
	s = 4 % 6
	s = (113 + 135)
if not 1 == 9 :
	s = (44 + 6)
	s = 168 + s
	print(s)
print(133)
# output
# 218
# 133","# 226
# 133

# code
if not 1 <=@"
886,"# code
for r in range(1, 2) :
	m = (r / 112)%(143 - 95)
r = 202 / 209
print(r)
if not r == 130 :
	r = (r % 210)
	r = (r % r)/(r + r)
c = 123
h = 28
k = (h * 6)%(h / 104)*(5 * 135)*(r - r)
print(r)
# output
# 0.9665071770334929
# 0.0","# 0.9665271966527197
# 0.0

# code
if not 1 <=@"
887,"# code
f = 252
t = 30
while t >= 25 :
	t = t - 3
	f = f / 240
	print(t)
	f = t / f
m = 25
l = (m / 113)
print(t)
print(f)
# output
# 27
# 24
# 24
# 224.0","# 27
# 24
# 24
# 11.0

# code
if not 1 <= @"
888,"# code
e = (7 + 226)
r = 115 % e
for a in range(10, 13) :
	o = (176 % a)
	if  a >= 173 :
		u = 66
		print(e)
	else :
		print(a)
		print(o)
print(r)
# output
# 10
# 6
# 11
# 0
# 12
# 8
# 115","# 10
# 1
# 11
# 12
# 1
# 115

# code
if not 1 <= 1 :@"
889,"# code
h = 249 - 1
h = 132 / h
if  h == 246 :
	h = (h + h)
	w = 49
print(h)
# output
# 0.532258064516129","# 0.5305676855895196

# code
if not 1 <@"
890,"# code
p = (9 / 23)
p = 254 - 22
for j in range(144, 145) :
	print(p)
	if p >= 110 :
		print(p)
		print(j)
print(j)
# output
# 232
# 232
# 144
# 144","# 232
# 144

# code
if not 1 <= 1 :
	print(@"
891,"# code
g = 60
while g >= 57 :
	g = g - 2
	print(g)
g = (163 % g)/(175 + g)
if not g > 191 :
	print(g)
print(g)
# output
# 58
# 56
# 0.22077922077922077
# 0.22077922077922077","# 58
# 56
# 0.08333333333333333
# 0.08333333333333333

# code
if not 1 <=@"
892,"# code
for b in range(141, 142, 2) :
	x = (133 % b)
	b = 83 / b
r = 145
r = 99 / b
print(r)
# output
# 168.18072289156626","# 112.0

# code
if  1 > 1 :
	print(18)
	@"
893,"# code
for x in range(3, 4, 1) :
	w = 238
	print(w)
	d = 173
v = 17
h = 119 / 230
print(h)
print(v)
# output
# 238
# 0.5173913043478261
# 17","# 238
# 0.5260869565217391
# 17

# code
if not 1 <=@"
894,"# code
if 8 <= 113 :
	print(175)
	z = 0 + 8
	z = (z / 136)/(183 + z)
for z in range(184, 185) :
	if  z == z :
		s = 110
	z = 237 / z
	print(z)
print(z)
# output
# 175
# 1.2880434782608696
# 1.2880434782608696","# 175
# 1.296875
# 1.296875

# code
if not 1 <= 1 :
	print(18)
	pri@"
895,"# code
k = 202
e = 13
while e < 18 :
	e = e + 3
	k = 125 % 116
	o = 70
	w = 104
e = k + 134
print(e)
# output
# 143","# 149

# code
if not 1 <=@"
896,"# code
l = 185
while l <= 188 :
	l = l + 2
	g = 216
	e = l + 128
print(l)
if l <= l :
	l = (51 + l)/(19 - 224)
	print(l)
l = l / l
print(l)
# output
# 189
# -1.170731707317073
# 1.0","# 189
# -0.7021276595744681
# 1.0

# code
if  1 > 1 @"
897,"# code
k = (7 * 1)
b = 230
while b > 225 :
	b = b - 3
	k = (b / b)/(128 - 153)/(1 + k)*(b % b)
	k = 238 + k
	print(k)
	k = 93 - 100
if  b > 205 :
	print(k)
print(b)
# output
# 238.0
# 238.0
# -7
# 224","# 238.0
# 238.0
# -5
# 224

# code
if not 1 <=@"
898,"# code
for t in range(13, 14) :
	if  t != 127 :
		t = t * 59
		t = t % 53
		t = 239 + t
		i = t / 107
print(t)
# output
# 264","# 294

# code
if not 1 <=@"
899,"# code
if 1 <= 2 :
	h = 165 / 184
	print(h)
	print(h)
	h = (h - h)*(120 / 22)
m = 245
g = 99
for v in range(4, 9, 3) :
	b = v + v
s = 146
print(g)
# output
# 0.8967391304347826
# 0.8967391304347826
# 99","# 0.8989130434782609
# 0.8989130434782609
# 99

# code
if  1 > 1 :@"
900,"# code
print(243)
c = 58 % 2
c = 175 % 97
a = 55
while a >= 54 :
	a = a - 1
	if not c <= a :
		c = (a / 152)-(c / 163)
		j = 210
print(c)
# output
# 243
# -0.12326444946722637","# 243
# 78

# code
if  1 > 1 :
	print(18)
	print@"
901,"# code
for f in range(205, 210) :
	f = 242 / f
	w = 201
	if not w == w :
		w = (f / f)*(43 % w)
		print(f)
a = 29
if f >= 215 :
	print(f)
	a = a % 162
print(f)
# output
# 1.1578947368421053","# 1.1587301587301588

# code
if not 1 <=@"
902,"# code
if  1 >= 7 :
	p = 97
	p = (p + p)-(211 - 176)
	p = 51 % p
if 2 >= 106 :
	print(98)
n = 220
i = 128
n = n / 138
c = n % n
print(n)
# output
# 1.5942028985507246","# 1.673913043478261

# code
if not 1 <= @"
903,"# code
w = (6 / 136)
y = 100
while y < 101 :
	y = y + 2
	w = y / 87
if  w >= 88 :
	k = 90
	w = w / k
y = (206 % w)
s = y * w
print(y)
# output
# 0.8275862068965691","# 0.014705882352941174

# code
if not 1 @"
904,"# code
for k in range(27, 28) :
	u = 220
	h = 163
	h = (138 / 17)*(k % u)
r = 46 / k
print(k)
if not k >= 201 :
	print(r)
	c = 0
	q = (213 / 142)
print(r)
# output
# 27
# 1.7037037037037037
# 1.7037037037037037","# 27
# 1.7058823529411764
# 1.7058823529411764

# code
if not 1 <=@"
905,"# code
if 1 >= 1 :
	print(81)
v = 139 / 66
if  v > v :
	v = 18 % 13
print(v)
# output
# 81
# 2.106060606060606","# 81
# 2.0833333333333335

# code
if not 1 <@"
906,"# code
for w in range(231, 234) :
	m = 138 / w
	w = (w % 232)
if  w <= w :
	y = 5
t = 125
a = 74
print(a)
print(w)
w = (185 % w)
print(w)
# output
# 74
# 1
# 0","# 74
# 233
# 1

# code
if not 1 @"
907,"# code
j = 62
d = 206
j = 53 / j
for v in range(22, 23) :
	z = 210
print(j)
# output
# 0.8548387096774194","# 0.8653846153846154

# code
if not 1 <=@"
908,"# code
print(200)
e = 175
while e <= 176 :
	e = e + 1
	r = (e % 72)
	print(r)
if e < 39 :
	p = 39 - e
	p = 49 % 136
print(e)
print(e)
# output
# 200
# 32
# 33
# 177
# 177","# 200
# 34
# 35
# 177
# 177

# code
if not 1 <=@"
909,"# code
h = 18
t = 197
q = 81
while q >= 80 :
	q = q - 2
	o = 44
n = 197 - q
l = 151 / t
x = (h + 165)
print(l)
# output
# 0.766497461928934","# 0.7751937984496124

# code
if not 1 <@"
910,"# code
a = 251 / 19
for l in range(31, 34) :
	o = 50
	print(a)
h = (l % a)
print(l)
# output
# 13.210526315789474
# 13.210526315789474
# 13.210526315789474
# 33","# 13.0
# 13.0
# 13.0
# 33

# code
if not 1 <= 1 :
	print(18)
	print(18)
	print(18)
	pri@"
