,example,all-generated-output
1251,"# code
o = 44
while o <= 49 :
	o = o + 3
	print(o)
	t = o + 97
print(o)
# output
# 47
# 50
# 50","# 47
# 50
# 50

# code
print(1 * 1@"
1252,"# code
s = 184
while s >= 179 :
	s = s - 3
	y = 151
	print(s)
print(s)
if s > 239 :
	v = (251 / 145)
s = 215 - 77
print(s)
# output
# 181
# 178
# 178
# 138","# 181
# 178
# 178
# 138

# code
print(1 * 1@"
1253,"# code
if 7 == 109 :
	print(43)
	x = (253 - 1)%(8 + 1)+(5 / 1)
	x = x * 246
if not 3 >= 26 :
	print(32)
l = 254
print(l)
# output
# 32
# 254","# 32
# 254

# code
print(1 * 1@"
1254,"# code
k = 97
while k <= 100 :
	k = k + 2
	h = 83
	print(k % k)
	o = 6
b = 148
print(k)
# output
# 0
# 0
# 101","# 0
# 0
# 101

# code
print(1 * 1@"
1255,"# code
s = 65
while s > 64 :
	s = s - 1
	print(s)
h = (s + 166)
print(s - s)
# output
# 64
# 0","# 64
# 0

# code
print(1 * 1@"
1256,"# code
b = 43
while b <= 48 :
	b = b + 2
	if b <= 149 :
		n = 16 - b
	else :
		x = 228
		print(b)
		print(b)
print(b)
print(b)
# output
# 49
# 49","# 49
# 49

# code
print(1 * 1@"
1257,"# code
v = 73
if  v <= 73 :
	v = v % 196
	print(v)
	r = 235
print(v)
# output
# 73
# 73","# 73
# 73

# code
print(1 * 1@"
1258,"# code
for c in range(60, 61) :
	print(c)
print(c % c)
if c < 67 :
	c = 139
	print(c)
	c = 93 % c
print(c / c)
# output
# 60
# 0
# 139
# 1.0","# 60
# 0
# 139
# 1.0

# code
print(1 * 1@"
1259,"# code
y = 243
while y >= 242 :
	y = y - 2
	q = 53 + 234
	print(y)
	q = 137 % 92
	z = 89
print(y)
y = 192 % 20
print(y)
print(y)
# output
# 241
# 241
# 12
# 12","# 241
# 241
# 12
# 12

# code
print(1 * 1@"
1260,"# code
if not 5 == 8 :
	print(76)
	d = 177
	o = d % d
	print(o / 145)
z = 124
while z <= 127 :
	z = z + 2
	p = z - z
z = z + 20
print(z)
# output
# 76
# 0.0
# 148","# 76
# 0.0
# 148

# code
print(1 * 1@"
1261,"# code
for m in range(231, 236, 3) :
	if  m <= 6 :
		p = 175
		m = (p - 49)%(143 + 242)-(p % 21)%(113 % m)
		e = 56
	if m == 146 :
		q = (29 / m)+(157 * 181)/(m + 226)
		b = 4
		x = 164
		print(m)
print(m)
# output
# 234","# 234

# code
print(1 * 1@"
1262,"# code
print(206)
print(1 - 3)
z = (2 + 2)
z = 56
while z <= 59 :
	z = z + 2
	print(z)
	n = z + z
	print(z / z)
print(z)
# output
# 206
# -2
# 58
# 1.0
# 60
# 1.0
# 60","# 206
# -2
# 58
# 1.0
# 60
# 1.0
# 60

# code
print(1 * 1@"
1263,"# code
x = (136 / 148)
for f in range(207, 212, 3) :
	x = 238 - 154
	print(x)
	i = 22
	print(f + 243)
	o = 144
print(x)
# output
# 84
# 450
# 84
# 453
# 84","# 84
# 450
# 84
# 453
# 84

# code
print(1 * 1@"
1264,"# code
h = 1 - 29
s = 220
while s >= 219 :
	s = s - 1
	if not s > h :
		h = (53 % 101)
		d = 217 / 83
		print(h)
	if s < s :
		h = 225 + 53
print(s)
# output
# 218","# 218

# code
print(1 * 1@"
1265,"# code
e = 237
while e <= 240 :
	e = e + 2
	if e >= 85 :
		z = e + e
print(e)
# output
# 241","# 241

# code
print(1 * 1@"
1266,"# code
if 2 > 223 :
	g = (0 - 148)%(175 + 216)
if 4 < 0 :
	print(3 + 198)
c = (4 + 6)
print(c)
print(c)
# output
# 10
# 10","# 10
# 10

# code
print(1 * 1@"
1267,"# code
l = 8 * 5
i = 167
while i <= 168 :
	i = i + 2
	print(l)
	w = (138 / l)
	w = l + 209
print(i)
# output
# 40
# 169","# 40
# 169

# code
print(1 * 1@"
1268,"# code
for g in range(49, 52, 2) :
	if g > g :
		d = 113
	elif g == 243 :
		x = 95
print(g)
# output
# 51","# 51

# code
print(1 * 1@"
1269,"# code
x = 47
while x > 44 :
	x = x - 2
	print(x - x)
	print(x)
print(x - x)
# output
# 0
# 45
# 0
# 43
# 0","# 0
# 45
# 0
# 43
# 0

# code
print(1 * 1@"
1270,"# code
print(2 % 231)
print(158)
if 8 == 233 :
	l = 187 * 170
	l = l - 93
	print(l)
c = 93
print(c)
# output
# 2
# 158
# 93","# 2
# 158
# 93

# code
print(1 * 1@"
1271,"# code
if not 4 > 1 :
	print(116)
	print(188)
	print(27)
print(78)
print(8 * 8)
print(77)
r = 35
while r >= 34 :
	r = r - 2
	v = 147 + r
print(r * r)
# output
# 78
# 64
# 77
# 1089","# 78
# 64
# 77
# 1089

# code
print(1 * 1@"
1272,"# code
o = 4 % 161
if o >= o :
	c = 182 % 125
	print(c)
print(o)
p = 235
while p > 230 :
	p = p - 2
	print(p)
	o = o - p
print(p - p)
# output
# 57
# 4
# 233
# 231
# 229
# 0","# 57
# 4
# 233
# 231
# 229
# 0

# code
print(1 * 1@"
1273,"# code
m = 238
while m < 241 :
	m = m + 2
	v = 60
	print(v - m)
print(m % m)
# output
# -180
# -182
# 0","# -180
# -182
# 0

# code
print(1 * 1@"
1274,"# code
s = 59
print(s)
print(s)
s = (s + s)
print(s)
if s == s :
	print(s % s)
	print(s)
	s = s - 250
	print(s)
print(s)
# output
# 59
# 59
# 118
# 0
# 118
# -132
# -132","# 59
# 59
# 118
# 0
# 118
# -132
# -132

# code
print(1 * 1@"
1275,"# code
print(120)
print(4 + 110)
o = 2
while o <= 7 :
	o = o + 3
	print(o)
	l = 9 + o
print(o)
# output
# 120
# 114
# 5
# 8
# 8","# 120
# 114
# 5
# 8
# 8

# code
print(1 * 1@"
1276,"# code
print(59)
if  5 == 195 :
	print(1 + 131)
g = 148
while g <= 149 :
	g = g + 2
	if  g < g :
		r = g + 152
		print(g - r)
		print(r - g)
print(g)
# output
# 59
# 150","# 59
# 150

# code
print(1 * 1@"
1277,"# code
print(201)
g = 202
t = 25
while t >= 24 :
	t = t - 2
	q = 219
	print(q)
print(t)
# output
# 201
# 219
# 23","# 201
# 219
# 23

# code
print(1 * 1@"
1278,"# code
if  1 <= 4 :
	print(216)
h = 208
while h < 213 :
	h = h + 2
	g = 26
print(h)
# output
# 216
# 214","# 216
# 214

# code
print(1 * 1@"
1279,"# code
f = 18
while f >= 15 :
	f = f - 2
	e = 116
s = f + f
o = 116 % 158
print(o)
print(o)
# output
# 116
# 116","# 116
# 116

# code
print(1 * 1@"
1280,"# code
d = 173
while d > 172 :
	d = d - 2
	h = (191 + 113)
	print(d)
	print(h)
	f = 189
h = 164
p = d + d
print(d)
print(h)
# output
# 171
# 304
# 171
# 164","# 171
# 304
# 171
# 164

# code
print(1 * 1@"
1281,"# code
m = 0
while m < 1 :
	m = m + 2
	o = 203
f = (m % m)
print(f + 131)
if f > m :
	i = 113
print(f)
# output
# 131
# 0","# 131
# 0

# code
print(1 * 1@"
1282,"# code
print(233)
l = 8
print(l)
e = 29
while e >= 24 :
	e = e - 3
	z = 15
	v = 24
print(l / 140)
# output
# 233
# 8
# 0.05714285714285714","# 233
# 8
# 0.05714285714285714

# code
print(1 * 1@"
1283,"# code
print(165)
c = 107
c = 237 - c
e = 204
print(c)
s = 55
print(s)
p = (s - e)*(e / 109)
a = 146
while a <= 147 :
	a = a + 2
	p = (e - 110)-(s + e)%(s * e)
print(s + 216)
# output
# 165
# 130
# 55
# 271","# 165
# 130
# 55
# 271

# code
print(1 * 1@"
1284,"# code
a = (4 + 3)+(244 - 8)
g = 184
while g <= 189 :
	g = g + 3
	a = 186 % 39
	u = 147
	print(g)
h = 137
print(g)
r = 152
print(h)
# output
# 187
# 190
# 190
# 137","# 187
# 190
# 190
# 137

# code
print(1 * 1@"
1285,"# code
print(62)
print(2 / 117)
c = (6 * 151)
print(c)
f = 43
while f <= 44 :
	f = f + 1
	print(c)
	if  c > 54 :
		print(c)
print(c)
# output
# 62
# 0.017094017094017096
# 906
# 906
# 906
# 906
# 906
# 906","# 62
# 0.017094017094017096
# 906
# 906
# 906
# 906
# 906
# 906

# code
print(1 * 1@"
1286,"# code
k = 123
while k > 122 :
	k = k - 2
	x = (k % k)
	print(k)
l = 103
print(k / 138)
i = 229
if not l <= 87 :
	print(i)
print(l)
# output
# 121
# 0.8768115942028986
# 229
# 103","# 121
# 0.8768115942028986
# 229
# 103

# code
print(1 * 1@"
1287,"# code
print(230)
q = 152
while q <= 153 :
	q = q + 2
	print(q)
	if q > q :
		u = 182
		u = 66 % 129
		print(q)
if not q != q :
	q = q % q
print(q)
# output
# 230
# 154
# 0","# 230
# 154
# 0

# code
print(1 + 1@"
1288,"# code
print(246)
print(73)
z = 0
while z <= 5 :
	z = z + 3
	q = 15 % z
	y = 88
t = z - z
j = 121
t = j * t
print(z)
# output
# 246
# 73
# 6","# 246
# 73
# 6

# code
print(1 * 1@"
1289,"# code
y = 1 + 1
g = 117
while g > 112 :
	g = g - 3
	d = 150
	print(d)
	print(g)
print(g)
# output
# 150
# 114
# 150
# 111
# 111","# 150
# 114
# 150
# 111
# 111

# code
print(1 * 1@"
1290,"# code
b = 72
print(b)
for z in range(76, 81, 3) :
	u = (219 / z)
z = 252
print(z)
# output
# 72
# 252","# 72
# 252

# code
print(1 * 1@"
1291,"# code
print(49)
r = 99
while r < 102 :
	r = r + 2
	print(r)
	l = (95 % r)
print(r)
# output
# 49
# 101
# 103
# 103","# 49
# 101
# 103
# 103

# code
print(1 * 1@"
1292,"# code
f = 159
while f < 160 :
	f = f + 2
	a = f - f
x = 85
print(f)
# output
# 161","# 161

# code
print(1 * 1@"
1293,"# code
y = 93
while y >= 90 :
	y = y - 2
	print(y)
	print(y)
print(y)
# output
# 91
# 91
# 89
# 89
# 89","# 91
# 91
# 89
# 89
# 89

# code
print(1 * 1@"
1294,"# code
k = 202
while k >= 199 :
	k = k - 2
	print(k)
print(k % k)
print(k)
# output
# 200
# 198
# 0
# 198","# 200
# 198
# 0
# 198

# code
print(1 * 1@"
1295,"# code
m = 237
while m > 236 :
	m = m - 2
	if m == 156 :
		print(m + 71)
		print(m - 223)
	else :
		x = 130
		z = m + 192
i = 54
print(m)
# output
# 235","# 235

# code
print(1 * 1@"
1296,"# code
print(13)
for p in range(212, 217) :
	if  p != 56 :
		p = 209 / 184
		o = 156
n = 189
if not n > n :
	print(n / n)
	k = (106 % p)
	print(k - k)
print(p)
# output
# 13
# 1.0
# 0.0
# 1.1358695652173914","# 13
# 1.0
# 0.0
# 1.1358695652173914

# code
print(1 * 1@"
1297,"# code
print(192)
p = 4 + 6
p = (p / 227)
d = 25
while d > 22 :
	d = d - 2
	h = 35
print(d)
print(d)
# output
# 192
# 21
# 21","# 192
# 21
# 21

# code
print(1 * 1@"
1298,"# code
j = 7 / 2
g = (226 % 67)*(j + j)
print(j + 175)
u = 85
while u > 80 :
	u = u - 3
	if u <= 16 :
		g = (181 - 120)
		print(u)
if  g == 137 :
	print(j)
print(u)
# output
# 178.5
# 79","# 178.5
# 79

# code
print(1 * 1@"
1299,"# code
d = 49
while d >= 46 :
	d = d - 2
	if d < d :
		c = (246 + d)
print(d)
# output
# 45","# 45

# code
print(1 * 1@"
1300,"# code
for q in range(196, 197) :
	u = 33
print(q)
if not q <= 140 :
	print(q)
	q = q % q
print(q)
# output
# 196
# 196
# 0","# 196
# 196
# 0

# code
print(1 + 1@"
1301,"# code
g = 12
print(g)
f = 69
while f > 64 :
	f = f - 2
	b = 210
	b = g + 49
print(f)
# output
# 12
# 63","# 12
# 63

# code
print(1 * 1@"
1302,"# code
n = 1 / 7
d = 79
while d >= 78 :
	d = d - 2
	print(n)
	n = 154 + 39
print(n)
# output
# 0.14285714285714285
# 193","# 0.14285714285714285
# 193

# code
print(1 * 1@"
1303,"# code
if 5 < 1 :
	c = (1 % 191)%(90 + 131)
	print(c)
	d = c + 187
f = 44 + 160
e = 15
while e < 20 :
	e = e + 3
	if  e != e :
		f = f % f
print(e)
# output
# 21","# 21

# code
print(1 * 1@"
1304,"# code
c = 43
t = 113
while t <= 114 :
	t = t + 1
	print(c)
print(c)
# output
# 43
# 43
# 43","# 43
# 43
# 43

# code
print(1 * 1@"
1305,"# code
n = 136
while n >= 131 :
	n = n - 2
	print(n)
	print(n - n)
	a = n - 173
if n <= n :
	j = 69
	print(j)
	print(n)
print(n)
# output
# 134
# 0
# 132
# 0
# 130
# 0
# 69
# 130
# 130","# 134
# 0
# 132
# 0
# 130
# 0
# 69
# 130
# 130

# code
print(1 * 1@"
1306,"# code
print(132)
if not 1 < 1 :
	y = 3 * 197
	print(y)
else :
	print(202)
b = 134
q = 137
print(q)
# output
# 132
# 591
# 137","# 132
# 591
# 137

# code
print(1 * 1@"
1307,"# code
e = 189
i = 54
while i > 49 :
	i = i - 2
	print(e)
	b = 76
	print(i)
	u = 74
x = 58
e = 226
print(x)
# output
# 189
# 52
# 189
# 50
# 189
# 48
# 58","# 189
# 52
# 189
# 50
# 189
# 48
# 58

# code
print(1 * 1@"
1308,"# code
print(246)
for y in range(230, 231, 2) :
	print(y)
	b = (88 / y)
print(y)
print(y)
# output
# 246
# 230
# 230
# 230","# 246
# 230
# 230
# 230

# code
print(1 * 1@"
1309,"# code
for u in range(102, 107) :
	print(u)
	if not u <= 255 :
		print(u)
		z = 161
		z = (u % 176)-(200 * z)+(103 / 237)
print(u)
# output
# 102
# 103
# 104
# 105
# 106
# 106","# 102
# 103
# 104
# 105
# 106
# 106

# code
print(1 * 1@"
1310,"# code
s = 119
if s > s :
	print(s)
	s = s * 143
print(s)
r = 14
print(s)
print(r + s)
for f in range(19, 20, 1) :
	print(f)
print(r)
# output
# 119
# 119
# 133
# 19
# 14","# 119
# 119
# 133
# 19
# 14

# code
print(1 * 1@"
1311,"# code
h = 206
while h >= 205 :
	h = h - 2
	g = h - h
if h < 182 :
	h = 93 * h
print(h)
# output
# 204","# 204

# code
print(1 * 1@"
1312,"# code
f = (20 - 1)
l = 216
print(f)
r = 134
while r >= 129 :
	r = r - 2
	j = 223
	j = j / r
	k = (j / 89)+(j + 59)
	print(r)
print(l)
# output
# 19
# 132
# 130
# 128
# 216","# 19
# 132
# 130
# 128
# 216

# code
print(1 * 1@"
1313,"# code
h = (4 % 2)*(4 + 98)*(142 + 1)
h = (143 * h)
for f in range(252, 253) :
	if not h <= 24 :
		f = h / 24
	h = (138 * 241)%(f % 58)-(f - 225)
	p = h * h
h = h * h
if  h != 85 :
	h = 168 + 199
print(h)
# output
# 367","# 367

# code
print(1 * 1@"
1314,"# code
print(210)
u = 163
while u >= 160 :
	u = u - 2
	print(u)
	if not u > u :
		s = 217 - 146
		print(u)
		print(s)
s = 125 - u
print(s)
# output
# 210
# 161
# 161
# 71
# 159
# 159
# 71
# -34","# 210
# 161
# 161
# 71
# 159
# 159
# 71
# -34

# code
print(1 * 1@"
1315,"# code
print(165)
z = 55
print(z)
if z < 116 :
	print(z + 125)
	j = z / z
	print(z)
print(z)
# output
# 165
# 55
# 180
# 55
# 55","# 165
# 55
# 180
# 55
# 55

# code
print(1 * 1@"
1316,"# code
p = 63
h = 75
while h >= 70 :
	h = h - 3
	a = 160
	p = 104 + 192
	print(h)
	e = 167
if  p != 20 :
	h = 22
print(h)
# output
# 72
# 69
# 22","# 72
# 69
# 22

# code
print(1 * 1@"
1317,"# code
g = 240
while g >= 239 :
	g = g - 2
	if not g > g :
		print(g)
print(g)
# output
# 238
# 238","# 238
# 238

# code
print(1 * 1@"
1318,"# code
if  7 > 212 :
	j = (5 - 3)
for r in range(166, 167) :
	print(r - r)
print(r)
i = 227
i = (151 * 2)
print(i)
o = 111 / i
print(i)
print(i)
# output
# 0
# 166
# 302
# 302
# 302","# 0
# 166
# 302
# 302
# 302

# code
print(1 * 1@"
1319,"# code
k = 111
while k >= 106 :
	k = k - 2
	g = 162
	w = 96
n = 72
if k < n :
	a = (191 / 46)%(n - 178)
	k = 117
print(k - 205)
# output
# -100","# -100

# code
print(1 * 1@"
1320,"# code
print(18)
k = (4 - 1)
print(k)
n = 15
while n > 12 :
	n = n - 2
	if not n <= 179 :
		print(k)
		b = 21
print(k)
# output
# 18
# 3
# 3","# 18
# 3
# 3

# code
print(1 * 1@"
1321,"# code
print(9 / 80)
print(2 + 4)
if 2 < 222 :
	i = 7 * 92
	print(i)
	i = 233 / 232
print(151)
# output
# 0.1125
# 6
# 644
# 151","# 0.1125
# 6
# 644
# 151

# code
print(1 * 1@"
1322,"# code
s = 246
print(s)
q = 50 % s
s = 96
while s > 91 :
	s = s - 2
	print(s % 223)
print(q)
b = 212
s = 185 - 237
print(s)
# output
# 246
# 94
# 92
# 90
# 50
# -52","# 246
# 94
# 92
# 90
# 50
# -52

# code
print(1 * 1@"
1323,"# code
print(216)
k = 156
t = 185
print(k)
print(t)
if  t >= 239 :
	print(t)
i = 152
while i < 153 :
	i = i + 2
	print(i)
print(k)
# output
# 216
# 156
# 185
# 154
# 156","# 216
# 156
# 185
# 154
# 156

# code
print(1 * 1@"
1324,"# code
o = 82
while o > 77 :
	o = o - 2
	f = 154
print(o)
if  o != 3 :
	print(o)
print(o)
# output
# 76
# 76
# 76","# 76
# 76
# 76

# code
print(1 * 1@"
1325,"# code
r = 114
while r >= 113 :
	r = r - 1
	j = (r % 212)
	if r < r :
		l = 227
	print(r)
print(r)
if  r == 154 :
	print(r)
print(r)
# output
# 113
# 112
# 112
# 112","# 113
# 112
# 112
# 112

# code
print(1 * 1@"
1326,"# code
j = 76
while j >= 71 :
	j = j - 3
	print(j)
g = 134
d = 198 / 40
n = 3
g = 6 * 163
if  n < n :
	g = 81 / n
print(j / 191)
# output
# 73
# 70
# 0.36649214659685864","# 73
# 70
# 0.36649214659685864

# code
print(1 * 1@"
1327,"# code
g = 94 % 39
if g >= 84 :
	x = g / 54
	x = x * 254
print(g)
if not g >= g :
	g = 205 / g
	print(g % 160)
print(g * g)
# output
# 16
# 256","# 16
# 256

# code
print(1 * 1@"
1328,"# code
n = 201
while n >= 196 :
	n = n - 3
	y = 2
	print(n)
	a = 189
n = n - n
t = 167
print(n)
if  n >= 56 :
	print(t)
print(t % t)
# output
# 198
# 195
# 0
# 0","# 198
# 195
# 0
# 0

# code
print(1 * 1@"
1329,"# code
for k in range(8, 11) :
	c = 30
	d = k % k
	s = 10 + 21
if  k == 230 :
	k = (27 % 110)/(244 - 115)
print(k)
# output
# 10","# 10

# code
print(1 * 1@"
1330,"# code
s = 231
s = (s / s)
print(s)
print(s)
if s == s :
	print(s)
print(s)
# output
# 1.0
# 1.0
# 1.0
# 1.0","# 1.0
# 1.0
# 1.0
# 1.0

# code
print(1 * 1@"
1331,"# code
y = 192
while y > 191 :
	y = y - 1
	j = y / 183
	f = 132
z = 72
print(y)
if not z <= y :
	y = (z / y)*(y + 63)
	m = (y / 225)/(111 / 135)*(113 - 248)*(z * 162)
print(y)
# output
# 191
# 191","# 191
# 191

# code
print(1 * 1@"
1332,"# code
for q in range(148, 149) :
	print(q - q)
	if not q > q :
		print(q)
		print(q - 13)
		y = 28
if q == 63 :
	print(q)
	q = (q + q)
	o = q - 192
print(q)
# output
# 0
# 148
# 135
# 148","# 0
# 148
# 135
# 148

# code
print(1 * 1@"
1333,"# code
l = 218
while l < 223 :
	l = l + 2
	print(l / l)
print(l)
l = (l - l)%(l / l)%(221 - 104)-(l + 86)
t = 32
print(l)
print(l % l)
print(l)
print(t)
# output
# 1.0
# 1.0
# 1.0
# 224
# -310.0
# -0.0
# -310.0
# 32","# 1.0
# 1.0
# 1.0
# 224
# -310.0
# -0.0
# -310.0
# 32

# code
print(1 * 1@"
1334,"# code
f = (1 * 2)
print(f % f)
print(f)
j = 144
while j <= 145 :
	j = j + 1
	print(j)
	if  f <= 99 :
		print(j)
		print(j)
print(f)
# output
# 0
# 2
# 145
# 145
# 145
# 146
# 146
# 146
# 2","# 0
# 2
# 145
# 145
# 145
# 146
# 146
# 146
# 2

# code
print(1 * 1@"
1335,"# code
if  1 > 109 :
	print(56)
x = 51
for x in range(99, 104, 2) :
	if  x <= 130 :
		v = 27
	else :
		y = 4
		x = (238 / 27)%(189 * y)*(x + x)
print(x)
# output
# 103","# 103

# code
print(1 * 1@"
1336,"# code
print(242)
print(40)
c = 126
while c < 131 :
	c = c + 2
	if c == 4 :
		z = 239
		z = (139 / 4)
		z = (z % z)*(118 - z)
print(c)
print(c)
# output
# 242
# 40
# 132
# 132","# 242
# 40
# 132
# 132

# code
print(1 * 1@"
1337,"# code
if 1 <= 5 :
	print(4 % 2)
n = 70
while n < 75 :
	n = n + 3
	v = (n % 206)
print(n)
# output
# 0
# 76","# 0
# 76

# code
print(1 * 1@"
1338,"# code
p = (0 % 132)+(186 * 1)%(1 / 3)
p = p - p
print(p - p)
d = 216
while d <= 219 :
	d = d + 2
	l = 32
	print(l)
	print(l + 49)
k = p - p
print(p)
# output
# 0.0
# 32
# 81
# 32
# 81
# 0.0","# 0.0
# 32
# 81
# 32
# 81
# 0.0

# code
print(1 * 1@"
1339,"# code
print(109)
for n in range(240, 241, 2) :
	print(n)
print(n)
n = (n - 13)
if n >= n :
	p = 134 / n
print(n)
# output
# 109
# 240
# 240
# 227","# 109
# 240
# 240
# 227

# code
print(1 * 1@"
1340,"# code
v = 135 + 2
q = 71
for m in range(132, 133) :
	print(v)
	print(v)
print(q - 112)
# output
# 137
# 137
# -41","# 137
# 137
# -41

# code
print(1 * 1@"
1341,"# code
q = 3 % 172
u = 148
while u <= 151 :
	u = u + 2
	b = 164
	s = 56
print(u)
# output
# 152","# 152

# code
print(1 * 1@"
1342,"# code
x = 253
t = 153
while t < 154 :
	t = t + 2
	j = x - 194
	p = 27
print(t % t)
# output
# 0","# 0

# code
print(1 * 1@"
1343,"# code
n = 62
while n <= 65 :
	n = n + 2
	print(n)
if n >= 81 :
	x = 142
	print(x)
print(n - 44)
print(n % n)
# output
# 64
# 66
# 22
# 0","# 64
# 66
# 22
# 0

# code
print(1 * 1@"
1344,"# code
print(179)
r = 196
while r < 201 :
	r = r + 3
	if r == 27 :
		o = 184
		b = o / 22
		b = o - o
print(r / r)
# output
# 179
# 1.0","# 179
# 1.0

# code
print(1 * 1@"
1345,"# code
r = 2 * 12
for z in range(97, 100) :
	print(r)
	o = 220
	if  o <= 99 :
		r = (17 - r)
		o = (170 * 67)%(r + r)
r = r % r
print(z)
g = 238
print(z)
# output
# 24
# 24
# 24
# 99
# 99","# 24
# 24
# 24
# 99
# 99

# code
print(1 * 1@"
1346,"# code
print(143)
r = (5 + 232)
for g in range(51, 56) :
	r = (r / 223)
	r = (235 % 66)
print(g - g)
# output
# 143
# 0","# 143
# 0

# code
print(1 * 1@"
1347,"# code
x = 13
while x <= 18 :
	x = x + 2
	print(x)
	g = 101 % 47
print(x)
# output
# 15
# 17
# 19
# 19","# 15
# 17
# 19
# 19

# code
print(1 * 1@"
1348,"# code
g = 9
while g >= 8 :
	g = g - 1
	if  g <= 24 :
		m = 94
	print(g)
	d = 93
e = (g - g)+(227 / 18)/(g + g)*(g / g)
i = 245
i = i % g
print(g * 19)
# output
# 8
# 7
# 133","# 8
# 7
# 133

# code
print(1 * 1@"
1349,"# code
m = 51
o = 39
print(o)
x = 168
n = (o / m)-(m % x)
x = 134 % 17
if x > x :
	w = (m % 83)
	print(w)
	print(w)
print(m)
# output
# 39
# 51","# 39
# 51

# code
print(1 * 1@"
1350,"# code
v = 16
while v >= 15 :
	v = v - 2
	if  v >= 225 :
		x = v % v
		print(v)
v = v - 147
e = 187
print(v)
v = v % v
print(v)
# output
# -133
# 0","# -133
# 0

# code
print(1 + 1@"
1351,"# code
o = 177 + 6
h = 97
while h <= 98 :
	h = h + 2
	o = (o - 115)*(o % o)
	x = 18 % h
print(o)
q = 207
print(q)
print(h)
print(h)
# output
# 0
# 207
# 99
# 99","# 0
# 207
# 99
# 99

# code
print(1 * 1@"
1352,"# code
f = (61 + 4)
f = (f - f)
z = 8
while z >= 7 :
	z = z - 2
	f = 101 - 153
print(f)
print(f % z)
l = 24
a = 33
print(a)
# output
# -52
# 2
# 33","# -52
# 2
# 33

# code
print(1 * 1@"
1353,"# code
v = 211
while v > 208 :
	v = v - 2
	if not v >= v :
		s = 110
		s = s - 164
	elif not v == v :
		y = 180
		y = (v * 159)
		z = 85
print(v)
# output
# 207","# 207

# code
print(1 * 1@"
1354,"# code
print(0 - 106)
w = 238
while w > 237 :
	w = w - 1
	print(w)
print(w)
# output
# -106
# 237
# 237","# -106
# 237
# 237

# code
print(1 * 1@"
1355,"# code
z = 211
for m in range(240, 241) :
	print(z)
	l = 211
	print(l + z)
print(m)
# output
# 211
# 422
# 240","# 211
# 422
# 240

# code
print(1 * 1@"
1356,"# code
print(24)
j = (129 % 2)
i = 145
while i < 146 :
	i = i + 2
	j = 81 - i
	print(i / i)
print(i)
# output
# 24
# 1.0
# 147","# 24
# 1.0
# 147

# code
print(1 * 1@"
1357,"# code
print(211)
b = 25
while b >= 20 :
	b = b - 2
	print(b)
	print(b)
b = (136 + 21)
print(b)
# output
# 211
# 23
# 23
# 21
# 21
# 19
# 19
# 157","# 211
# 23
# 23
# 21
# 21
# 19
# 19
# 157

# code
print(1 * 1@"
1358,"# code
k = (4 * 90)
if not k >= k :
	k = (186 - k)
	z = 101
	print(k + 87)
	print(k)
	print(k)
elif not k >= k :
	o = 112
print(k)
print(k)
# output
# 360
# 360","# 360
# 360

# code
print(1 * 1@"
1359,"# code
m = 74
while m < 79 :
	m = m + 3
	print(m)
print(m)
if not m <= m :
	print(m)
print(m)
# output
# 77
# 80
# 80
# 80","# 77
# 80
# 80
# 80

# code
print(1 * 1@"
1360,"# code
print(164)
for e in range(243, 244, 1) :
	print(e)
	d = 229
print(e)
v = 233
print(v)
# output
# 164
# 243
# 243
# 233","# 164
# 243
# 243
# 233

# code
print(1 * 1@"
1361,"# code
o = (228 * 2)
s = 143
while s < 146 :
	s = s + 2
	if not o <= 222 :
		x = 81
		c = 229 - 65
	print(o)
print(s)
f = 41
print(f)
# output
# 456
# 456
# 147
# 41","# 456
# 456
# 147
# 41

# code
print(1 * 1@"
1362,"# code
if  2 > 6 :
	print(71)
	r = 191
	b = 151
else :
	print(66)
	t = 79
print(201)
# output
# 66
# 201","# 66
# 201

# code
print(1 * 1@"
1363,"# code
if 4 <= 16 :
	v = (1 / 3)
	d = 54
	i = (d / v)
	print(v)
print(160)
u = 130
print(u)
# output
# 0.3333333333333333
# 160
# 130","# 0.3333333333333333
# 160
# 130

# code
print(1 * 1@"
1364,"# code
p = 252
while p > 247 :
	p = p - 2
	print(p)
	if p >= p :
		print(p)
print(p)
# output
# 250
# 250
# 248
# 248
# 246
# 246
# 246","# 250
# 250
# 248
# 248
# 246
# 246
# 246

# code
print(1 * 1@"
1365,"# code
l = (1 - 1)*(230 * 1)
for p in range(161, 166, 2) :
	print(p)
if p != p :
	l = (l % 16)
	q = 157
	k = l - q
	k = (218 - 91)%(k * 59)
print(l)
l = p + 35
print(l)
# output
# 161
# 163
# 165
# 0
# 200","# 161
# 163
# 165
# 0
# 200

# code
print(1 * 1@"
1366,"# code
x = 83
while x <= 88 :
	x = x + 2
	y = 155
	k = 78
	h = 129 % k
	y = 73
print(x / x)
# output
# 1.0","# 1.0

# code
print(1 * 1@"
1367,"# code
o = 48
while o > 43 :
	o = o - 3
	k = (o + 98)
	y = 205
o = o - o
o = o - o
print(o)
if o >= o :
	print(o)
print(o)
# output
# 0
# 0
# 0","# 0
# 0
# 0

# code
print(1 + 1@"
