,example,all-generated-output
959,"# code
r = 255
while r < 256 :
	r = r + 1
	if r == r :
		print(r)
		print(r)
		o = (r + 215)+(194 / r)
n = 230
n = 37 % r
n = (r + n)%(119 * n)-(n * 5)-(2 % 167)*(n + 70)/(235 - 230)
print(n % r)
# output
# 256
# 256
# 65.2","# 256
# 256
# 22.0

# code
print(1 * 1@"
960,"# code
n = 52
n = 182 / 141
n = (n - n)
for z in range(8, 9) :
	print(n)
	print(n)
	n = 108 * z
	if n < n :
		z = z * n
		z = z % n
print(n)
# output
# 0.0
# 0.0
# 864","# 0.0
# 0.0
# 960

# code
print(1 * 1@"
961,"# code
x = (2 - 9)*(110 * 1)+(1 % 196)/(1 % 8)
m = 204
while m >= 203 :
	m = m - 1
	print(x)
	if x <= 224 :
		print(m)
		print(m)
		d = 220
x = (m + m)
print(m)
# output
# -769.0
# 203
# 203
# -769.0
# 202
# 202
# 202","# -86.0
# 203
# 203
# -86.0
# 202
# 202
# 202

# code
print(1 * 1)
@"
962,"# code
print(53)
a = (91 - 0)
for q in range(167, 172, 2) :
	if not a > 85 :
		print(a)
		print(a)
		print(a / 42)
print(q)
# output
# 53
# 171","# 53
# 91
# 91
# 2.02380952380@"
963,"# code
if not 2 > 113 :
	o = (2 % 180)*(8 - 30)*(2 * 5)
	z = (o + 141)-(o + o)
else :
	print(31)
print(2 - 64)
z = (28 - 1)
z = (z - 134)%(z % 255)
z = (61 - 13)+(z + 150)
print(z)
print(z)
# output
# -62
# 199
# 199","# -62
# 200
# 200

# code
print(1 * 1@"
964,"# code
i = (5 + 15)/(160 / 78)-(122 * 5)%(79 % 46)*(8 / 8)
if i <= i :
	print(i)
	i = i % 4
for b in range(192, 195, 2) :
	print(i)
	if not b > i :
		print(b)
print(b)
# output
# -6.25
# 1.75
# 1.75
# 194","# -1.0
# 2.0
# 192
# 2.0
# 194
# 194

# code
pr@"
965,"# code
for f in range(251, 254, 2) :
	f = (f + f)+(76 + f)+(249 + f)/(f + 138)%(f / 216)+(f - f)%(f * 1)
print(f)
f = 46 - f
k = 67
z = f / 140
z = 249 + k
print(z - f)
print(f - 60)
print(z)
print(f)
# output
# 835.1125911717344
# 1105.1125911717345
# -849.1125911717344
# 316
# -789.1125911717344","# 633.0044052863436
# 311.0
# -457.0
# 304.0044052863436
# -201.0044052863436

# code
print(1 * 1)
print(1 *@"
966,"# code
b = 56
j = 163 / 210
print(b)
print(j - 230)
o = j + j
l = 247
while l <= 252 :
	l = l + 3
	x = (j % o)*(121 % b)%(l / b)
print(l)
# output
# 56
# -229.22380952380954
# 253","# 56
# -229.25714285714286
# 253

# code
print(1 * 1@"
967,"# code
r = 4 % 163
for j in range(46, 49) :
	if  r > 14 :
		print(j)
		t = (77 - 229)%(89 - j)
	elif r == r :
		j = (131 % 202)+(135 % j)%(148 / 51)
print(j)
if  r > 77 :
	print(r)
print(j)
# output
# 132.27450980392157
# 132.27450980392157","# 46
# 47
# 48
# 131.0
# 4
# 131.0

# code
print(1 * 1)
print@"
968,"# code
if 9 > 1 :
	n = 195
	u = 172
	u = 132 - n
	c = 172
	print(c)
u = 94 - 130
u = (253 % 193)-(u - u)+(u % 120)
u = (u * u)/(105 - u)
print(u)
print(u)
# output
# 172
# -531.6923076923077
# -531.6923076923077","# 172
# -11.0
# -11.0

# code
print(1 * 1)
print(1 * 1)
print(1 * 1@"
969,"# code
print(222)
j = (53 % 8)
if j < 228 :
	j = 158 + 82
	j = (j + 31)/(j + 147)/(31 % j)
	print(j)
else :
	print(j)
print(j * 107)
print(j)
print(j)
# output
# 222
# 0.02258898057847795
# 2.417020921897141
# 0.02258898057847795
# 0.02258898057847795","# 222
# 0.00510204081632653
# 0.00510204081632653
# 0.00510204081632653
# 0.00510204081632653

# code
print(1 *@"
970,"# code
x = 164
while x < 169 :
	x = x + 2
	print(x)
t = 195
h = 107
if x < 75 :
	print(x)
	e = (x * x)
t = (49 + x)
print(x * 228)
# output
# 166
# 168
# 170
# 38760","# 166
# 168
# 170
# 38560

# code
print(1 * 1@"
971,"# code
print(2)
print(179)
x = 77
x = (x * 133)%(39 + x)
if  x < 139 :
	q = 233
print(x)
# output
# 2
# 179
# 33","# 2
# 179
# 11

# code
print(1 * 1@"
972,"# code
print(83)
if 3 < 7 :
	print(94)
	i = 182 + 193
if 0 != 194 :
	l = (1 / 1)%(2 + 0)
print(6 + 101)
print(228)
r = 45
print(r / 156)
print(r)
# output
# 83
# 94
# 107
# 228
# 0.28846153846153844
# 45","# 83
# 94
# 107
# 228
# 0.2923076923076923
# 45

# code
print(1 * 1)@"
973,"# code
f = 92
while f < 93 :
	f = f + 1
	e = 72 + 94
	v = 240
	print(v)
	if not e != 34 :
		e = (246 % 183)
		s = 7
	if f <= 146 :
		print(e * v)
print(f + f)
# output
# 240
# 39840
# 186","# 240
# 31600
# 186

# code
print(1 * 1@"
974,"# code
if not 8 <= 1 :
	p = (42 / 37)
	q = 104
	x = 247
	print(x)
a = (205 / 6)
print(a)
print(a * a)
# output
# 247
# 34.166666666666664
# 1167.3611111111109","# 247
# 34.833333333333336
# 1156.0625

# code
print(1 * 1)
print(1@"
975,"# code
h = 149
while h > 148 :
	h = h - 1
	print(h)
print(h)
h = (h + h)*(102 / 192)/(80 * 54)
h = (131 - h)
h = h + h
print(h)
a = 239
print(h / h)
# output
# 148
# 148
# 261.92719907407405
# 1.0","# 148
# 148
# 262.99867549668874
# 1.0

# code
print(1 * 1@"
976,"# code
print(191)
for o in range(182, 183, 2) :
	o = (58 - o)*(o / 156)
	print(o)
	if not o != o :
		print(o)
		o = 22 + 25
d = 66
t = 157
print(o)
print(d)
# output
# 191
# -144.66666666666669
# -144.66666666666669
# 47
# 66","# 191
# -12.05128205128205
# -12.05128205128205
# 47
# 66

# code
print(1 * 1)
@"
977,"# code
t = 201
for s in range(49, 54) :
	print(t)
	t = (121 / 102)*(63 + s)/(247 - s)/(t + s)
	print(t)
	s = t - 2
print(s)
# output
# 201
# 0.002684095860566449
# 0.002684095860566449
# 0.013608307003628943
# 0.013608307003628943
# 0.013525332029913127
# 0.013525332029913127
# 0.013450305153653369
# 0.013450305153653369
# 0.013379977627848514
# -1.9866200223721515","# 201
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002006578947368421
# 0.0002@"
978,"# code
c = 245
while c >= 240 :
	c = c - 3
	print(c)
	if not c < c :
		print(c)
		print(c * 21)
c = (218 + c)
w = 47
if w <= 134 :
	print(c)
print(w)
# output
# 242
# 242
# 5082
# 239
# 239
# 5019
# 457
# 47","# 242
# 242
# 5102
# 239
# 239
# 4999
# 47

# code
print(1 * 1)
prin@"
979,"# code
c = 112
if c >= 78 :
	x = 81
	k = 4
e = 24
while e > 23 :
	e = e - 2
	if  e != 189 :
		c = c / e
	else :
		print(e / 23)
print(c + e)
# output
# 27.09090909090909","# 23.000000000000006

# code
print(1 * @"
980,"# code
z = 217 * 4
if z == z :
	print(z)
	print(z)
	z = (24 % 77)/(z * 233)*(246 - z)
print(z)
j = 60
while j < 65 :
	j = j + 3
	s = 245 - 53
print(z)
# output
# 868
# 868
# -0.07381183125333755
# -0.07381183125333755","# 868
# 868
# -0.00010774010774010774
# -0.00010774010774010774

# code
print@"
981,"# code
l = 35
while l > 34 :
	l = l - 2
	print(l * l)
	print(l)
b = 240
l = 130 / 180
print(l)
if l == 194 :
	p = 140 * 180
print(l)
# output
# 1089
# 33
# 0.7222222222222222
# 0.7222222222222222","# 1089
# 33
# 0.7111111111111111
# 0.7111111111111111

# code
print(1 * 1@"
982,"# code
print(9 / 2)
s = 9 / 51
f = 202
print(f)
f = 83 / 211
if f <= 128 :
	print(f)
s = s * 126
for n in range(84, 85, 2) :
	t = 191 / 92
print(s * 61)
# output
# 4.5
# 202
# 0.3933649289099526
# 1356.3529411764707","# 4.5
# 202
# 0.3933649289099526
# 101.09852216748769

# code
print(1 * 1@"
983,"# code
f = 109 + 5
f = 181 - 170
print(f / 153)
f = (187 % 49)-(34 / f)
print(f)
print(f)
# output
# 0.0718954248366013
# 36.90909090909091
# 36.90909090909091","# 0.06802721088435375
# 1.0
# 1.0

# code
print(1 * 1)
print(1 * 1)
print(1 * 1)@"
984,"# code
g = 118
while g > 113 :
	g = g - 2
	print(g / 52)
	d = 104 + g
	print(d)
g = (117 % 29)/(167 * 224)
c = 85
b = 133
print(g)
# output
# 2.230769230769231
# 220
# 2.1923076923076925
# 218
# 2.1538461538461537
# 216
# 2.6732249786142e-05","# 2.1538461538461537
# 210
# 2.125
# 208
# 2.076923076923077
# 206
# 0.0003048780487804878

# code
print(1 * 1)
print(1 *@"
985,"# code
r = 75
for q in range(40, 45, 3) :
	q = (238 / 42)%(63 - 243)
	print(q)
f = 218 / r
v = 186
print(f * r)
# output
# -174.33333333333334
# -174.33333333333334
# 218.0","# -179.0
# -179.0
# -179.0

# code
print(1 * 1)
print(1 * 1)
print(1 * @"
986,"# code
print(2 * 9)
for e in range(178, 183, 2) :
	print(e)
l = 25 + 34
x = 150 % 226
print(e)
if not e < 135 :
	t = 205 + 255
	print(t / 115)
	print(x)
print(l)
# output
# 18
# 178
# 180
# 182
# 182
# 4.0
# 150
# 59","# 18
# 178
# 180
# 182
# 182
# 3.017391304347826
# 150
# 59

# co@"
987,"# code
print(109)
o = 192 - 8
for w in range(141, 142) :
	if  o >= o :
		w = (66 % 212)+(o * o)*(33 * o)%(w + o)
		w = (w + w)
		print(o)
		print(w)
q = 17
q = q - 154
print(q)
# output
# 109
# 184
# 296
# -137","# 109
# 184
# 368
# -137

# code
print(1 * 1@"
988,"# code
b = 6 * 45
a = 64
while a >= 59 :
	a = a - 2
	if  a >= b :
		b = (b - 19)
		print(b)
		m = 125
print(a)
t = 178
print(t)
# output
# 58
# 178","# 64
# 178

# code
print(1 * 1@"
989,"# code
s = 245
while s > 242 :
	s = s - 2
	print(s % s)
	print(s)
s = 21 - 78
s = 66 - s
if s <= s :
	r = 248
	print(s)
print(s)
# output
# 0
# 243
# 0
# 241
# 123
# 123","# 0
# 243
# 0
# 241
# 113
# 113

# code
print(1 * 1@"
990,"# code
if  3 != 53 :
	w = (6 + 2)
	w = 144 / 214
	w = 8 - 182
	print(w / 8)
elif not 5 > 7 :
	p = 169
print(192)
print(24)
print(135)
print(35)
# output
# -21.75
# 192
# 24
# 135
# 35","# -21.5
# 192
# 24
# 135
# 35

# code
print(1 * 1)@"
991,"# code
a = 224
for h in range(236, 241) :
	print(a)
	if not a < h :
		print(a)
		h = 235 % 20
print(h)
# output
# 224
# 224
# 224
# 224
# 224
# 240","# 224
# 224
# 224
# 224
# 224
# 224
# 224
# 224
# 224
#@"
992,"# code
for z in range(157, 162, 2) :
	y = z / 42
	y = z % 233
	y = z + z
h = (z / z)
t = h - 1
t = z / 4
b = (116 - 252)
print(t)
print(b * 161)
print(h)
# output
# 40.25
# -21896
# 1.0","# 37.25
# -20584
# 1.0

# code
print(1 * 1@"
993,"# code
print(71)
c = 221 / 198
r = 204
c = c - 171
r = (c - 178)
print(c - r)
print(r)
d = 55
print(r)
# output
# 71
# 178.0
# -347.8838383838384
# -347.8838383838384","# 71
# -349.8181818181818
# -349.8181818181818
# -349.8181818181818

# cod@"
994,"# code
print(229)
p = 207
print(p)
p = p - 201
a = 153
while a < 154 :
	a = a + 1
	print(p - 134)
print(p + 117)
v = 8
print(a)
# output
# 229
# 207
# -128
# 123
# 154","# 229
# 207
# -126
# 121
# 154

# code
print(1 * 1@"
995,"# code
q = 8 / 58
for j in range(128, 129) :
	q = (j * 7)
if not j != 219 :
	w = 192
	l = 248
	w = (233 - w)
	r = 138 - l
	print(l)
print(q - 224)
print(q)
# output
# 672
# 896","# 180
# 956

# code
print(1 * 1@"
996,"# code
print(30)
for g in range(87, 88) :
	v = 66
	g = v / 130
l = 244
print(l)
if not g == g :
	q = (236 * l)
	print(l - 64)
print(g)
# output
# 30
# 244
# 0.5076923076923077","# 30
# 244
# 0.5230769230769231

# code
print(1 * 1@"
997,"# code
print(3 % 124)
for a in range(183, 184, 2) :
	f = 34
	f = a + a
	if not f != 84 :
		v = 196
		o = 174
print(a)
g = 154
l = 196
print(a / l)
# output
# 3
# 183
# 0.9336734693877551","# 3
# 183
# 0.9081632653061225

# code
print(1 * 1@"
998,"# code
k = 238
print(k + 206)
a = 153
while a <= 154 :
	a = a + 2
	w = 48
	print(w)
	if  a != 249 :
		print(a % 29)
print(k)
# output
# 444
# 48
# 10
# 238","# 444
# 48
# 21
# 238

# code
print(1 * 1@"
999,"# code
g = (113 / 3)-(109 + 5)-(6 - 209)
s = (g - 66)*(219 * g)*(230 - 129)%(191 + g)/(g - 214)
o = 255
while o <= 256 :
	o = o + 2
	print(o / 169)
	if  s <= o :
		print(g)
		e = (o / s)
	print(o * 189)
print(o)
# output
# 1.5207100591715976
# 126.66666666666666
# 48573
# 257","# 1.5502958579881657
# 47.666666666666664
# 47.666666666666664
# 47.6666666@"
1000,"# code
u = 157
while u >= 152 :
	u = u - 3
	print(u)
	b = u / u
if u < 181 :
	print(u)
	print(u)
	u = u + 165
	o = 255
print(u / 129)
# output
# 154
# 151
# 151
# 151
# 2.449612403100775","# 154
# 151
# 151
# 151
# 2.2868217054263567

# code
print(1 * @"
1001,"# code
for f in range(9, 12) :
	print(f)
	g = f % 16
	print(g)
	c = 132
d = f + 224
i = (183 - d)*(f % 115)
print(d / i)
print(f)
i = (119 + 33)-(56 + i)*(198 / d)%(203 - f)
print(i)
# output
# 9
# 9
# 10
# 10
# 11
# 11
# -0.41083916083916083
# 11
# 10.757446808510622","# 9
# 9
# 10
# 10
# 11
# 11
# 0.021739130434782608
# 11
# 152.66666666666666

# code
print(1 * 1@"
1002,"# code
v = 164
while v < 169 :
	v = v + 3
	e = 14
if v == v :
	w = v % v
	r = 176
n = 88
print(v * 97)
# output
# 16490","# 16290

# code
print(1 * 1@"
1003,"# code
l = 157
while l < 162 :
	l = l + 3
	print(l)
	print(l / l)
m = 7
m = m - l
m = (m / m)%(193 % l)*(l + m)
print(m)
m = 235 - 112
print(m)
# output
# 160
# 1.0
# 163
# 1.0
# 7.0
# 123","# 160
# 1.0
# 163
# 1.0
# -112.0
# 123

# code
print(1 @"
1004,"# code
z = 247
while z < 252 :
	z = z + 3
	x = 229
	if  z != x :
		c = 40
		g = 249
		x = (z % c)
		print(x)
s = 161
print(s)
# output
# 10
# 13
# 161","# 1
# 4
# 161

# code
print(1 * 1)
@"
1005,"# code
for n in range(135, 138, 2) :
	n = (38 * n)*(179 - n)%(175 - 242)-(255 + 17)
n = (223 + n)%(120 + 177)/(174 * 5)/(n / 134)/(n * n)
if  n < n :
	g = (n + 100)+(242 % n)
	print(g)
g = 174
n = (n / 24)
print(n + g)
print(n)
print(n % 168)
# output
# 173.99999995343518
# -4.656482932461321e-08
# 167.99999995343518","# 174.00000000000003
# 0.0001020408163265306
# 0.0001020408163265306

# code
print(1 *@"
1006,"# code
print(8 * 213)
print(179)
s = (2 + 3)
s = (s % s)*(s - 137)+(s * 11)-(179 - s)
print(s)
s = 54
while s <= 59 :
	s = s + 2
	l = s - 239
	l = (l % 94)%(171 - 253)%(199 / 27)
print(s)
# output
# 1704
# 179
# -119
# 60","# 1704
# 179
# 65
# 60

# code
print(1 * 1)
@"
1007,"# code
c = 3
while c < 8 :
	c = c + 2
	s = c * c
	print(s - 144)
	print(s)
	print(c)
print(c)
# output
# -119
# 25
# 5
# -95
# 49
# 7
# -63
# 81
# 9
# 9","# -119
# 25
# 5
# -113
# 49
# 7
# -111
# 64
# 9
# 9

# code
print(1 *@"
1008,"# code
z = (2 + 88)%(6 / 218)-(156 + 1)
o = 252
while o > 247 :
	o = o - 3
	j = 195
	print(z)
	print(z)
print(z - 163)
# output
# -156.9724770642202
# -156.9724770642202
# -156.9724770642202
# -156.9724770642202
# -319.9724770642202","# -156.9816513761468
# -156.9816513761468
# -156.9816513761468
# -156.9816513761468
# -329.9816513761468

# code
print(1 * 1@"
1009,"# code
r = 153 / 202
r = r * r
if not r > r :
	a = (56 - 160)%(63 + 41)
	l = 131 + r
r = (r * 116)+(r + 114)
print(r)
for n in range(21, 22) :
	n = (n + 198)-(150 / 47)
print(r + r)
# output
# 181.12216939515736
# 362.2443387903147","# 114.57920792079208
# 229.15841584158414

# code
print(1 * @"
1010,"# code
for f in range(204, 205) :
	l = 245
	print(f)
	y = f / 187
	l = 51 - l
f = (f + f)
q = 230
if not q >= 198 :
	q = (101 - 40)
print(f + 238)
# output
# 204
# 646","# 204
# 682

# code
print(1 * 1@"
1011,"# code
for g in range(163, 168, 2) :
	g = (g / 172)
	g = (g / 169)
	if g <= g :
		e = 120 - 181
		e = e * g
		f = e % g
	x = 151
print(g)
b = 34 - g
print(b + 161)
# output
# 0.005745149305077748
# 194.99425485069492","# 0.005917159763313609
# 194.9940828402367

# code
print(1 * 1)@"
1012,"# code
m = (4 % 94)-(2 * 168)/(141 + 2)
n = 56
while n > 55 :
	n = n - 1
	print(n)
	print(m)
	c = n % 237
	print(m - 145)
b = 72
print(n)
print(b % b)
# output
# 55
# 1.6503496503496504
# -143.34965034965035
# 55
# 0","# 55
# -1.2777777777777777
# -147.27777777777777
# 55
# 0

# code
print(1 * @"
1013,"# code
for l in range(61, 62) :
	x = l % 36
	print(x)
a = 62
if  l == 229 :
	i = 230 - a
print(l)
s = 36
print(a)
q = (s % 79)
print(a / l)
# output
# 25
# 61
# 62
# 1.0163934426229508","# 25
# 61
# 62
# 0.9016393442622951

# code
print(1 * 1@"
1014,"# code
a = 1 + 3
p = 116
while p >= 115 :
	p = p - 1
	a = p % a
	e = a - 121
print(p / 235)
q = 61
q = p / q
print(q)
print(p)
# output
# 0.4851063829787234
# 1.8688524590163935
# 114","# 0.48404255319148937
# 1.9508196721311475
# 114

# code
print(1 * @"
1015,"# code
p = 29
for e in range(102, 105, 2) :
	print(e / 32)
	print(p)
e = 98 - e
d = 87 / e
print(d)
print(p)
# output
# 3.1875
# 29
# 3.25
# 29
# -14.5
# 29","# 3.125
# 29
# 3.1875
# 29
# -1.875
# 29

# code
print(1 *@"
1016,"# code
for u in range(255, 260) :
	print(u)
	if not u > u :
		print(u / u)
		print(u)
	print(u)
u = (u % u)-(u + u)
u = (u / 223)
print(u)
print(u)
print(u)
# output
# 255
# 1.0
# 255
# 255
# 256
# 1.0
# 256
# 256
# 257
# 1.0
# 257
# 257
# 258
# 1.0
# 258
# 258
# 259
# 1.0
# 259
# 259
# -2.3228699551569507
# -2.3228699551569507
# -2.3228699551569507","# 255
# 1.0
# 255
# 255
# 256
# 1.0
# 256
# 256
# 257
# 1.0
# 257
# 257
# 258
# 1.0
# 258
# 258
# 259
# 1.0
# 259
# 259
# -1.0089686098654709
# -1.0089686098654709
# -1.0089686098654709

# code
print(1 * 1@"
1017,"# code
t = (171 % 64)+(2 - 9)-(9 * 6)
print(t)
w = (t - t)
u = 68
print(t)
b = 190
while b <= 195 :
	b = b + 2
	g = 108
	print(w)
print(t - 234)
# output
# -18
# -18
# 0
# 0
# 0
# -252","# -10
# -10
# 0
# 0
# 0
# -234

# code
print(1 * 1@"
1018,"# code
print(5 - 9)
for g in range(1, 6, 2) :
	g = (35 / 181)
	h = 20
r = 179
g = (g % g)
print(g * r)
g = (r % 58)
print(g)
print(g)
print(g)
# output
# -4
# 0.0
# 5
# 5
# 5","# -4
# 0.0
# 1
# 1
# 1

# code
print(1 * 1@"
1019,"# code
if 4 >= 1 :
	print(3 / 7)
elif not 3 <= 210 :
	print(195)
	print(7)
	print(3 % 9)
	print(252)
h = (59 % 242)/(5 % 7)
s = 138
z = 17 + h
print(h / 253)
# output
# 0.42857142857142855
# 0.0466403162055336","# 0.42857142857142855
# 0.023715415019762844

# code
print(1 *@"
1020,"# code
for l in range(90, 95) :
	l = 235 % 130
print(l)
print(l)
print(l)
print(l / 45)
# output
# 105
# 105
# 105
# 2.3333333333333335","# 105
# 105
# 105
# 2.2222222222222223

# code
print(1 * 1@"
1021,"# code
i = 243
for v in range(195, 200, 3) :
	q = (i * v)/(104 + i)*(64 / 107)%(222 - v)
	if  i > 124 :
		y = 76 % q
		print(i)
		print(q)
print(i)
# output
# 243
# 0.6784723531471286
# 243
# 10.935064235503233
# 243","# 243
# -1.0186915887850467
# 243
# -1.0186915887850467
# 243

# code
print(1 *@"
1022,"# code
print(178)
print(20)
h = (6 / 162)*(206 / 157)*(1 + 8)
print(h)
h = (h * h)
s = 189
while s <= 192 :
	s = s + 2
	print(h)
if h != h :
	h = (h * h)
print(h)
# output
# 178
# 20
# 0.4373673036093418
# 0.19129015826650617
# 0.19129015826650617
# 0.19129015826650617","# 178
# 20
# 0.055248618784530384
# 0.0024096385542168677
# 0.0024096385542168677
# 0.0024096385542168677

# code
pri@"
1023,"# code
w = (247 / 3)+(43 % 5)%(8 + 222)
print(w * w)
if  w > w :
	w = 95
	j = 50
	b = 25
m = 187
while m > 182 :
	m = m - 2
	if not w == w :
		print(m)
print(m)
# output
# 7281.777777777777
# 181","# 4356.0
# 181

# code
print(1 * 1)
print(1 *@"
1024,"# code
k = 5
while k < 10 :
	k = k + 3
	print(k)
print(k)
k = (k / 200)+(k % 229)
print(k - 78)
# output
# 8
# 11
# 11
# -66.945","# 8
# 11
# 11
# -76.955

# code
print(1 * 1@"
1025,"# code
print(176)
f = 234
while f <= 237 :
	f = f + 2
	j = f % 94
	n = j - f
	n = (f - 188)+(j % 182)
	print(n)
f = 234
print(f)
print(f)
# output
# 176
# 96
# 100
# 234
# 234","# 176
# 48
# 50
# 234
# 234

# code
print(1 * 1)@"
1026,"# code
k = (133 * 142)*(190 - 167)%(1 + 127)
for u in range(52, 57, 2) :
	print(k + u)
	if k < 215 :
		print(k - k)
		print(u + k)
		print(u)
	else :
		k = 124 * 64
s = u % k
print(k)
# output
# 126
# 0
# 126
# 52
# 128
# 0
# 128
# 54
# 130
# 0
# 130
# 56
# 74","# 176
# 0
# 104
# 52
# 178
# 0
# 106
# 54
# 180
# 0
# 108
# 56
# 182

# code
print(1 * @"
1027,"# code
y = 68 + 2
r = 221
while r >= 220 :
	r = r - 1
	y = y + 187
print(y * y)
# output
# 197136","# 123216

# code
print(1 * 1@"
1028,"# code
h = 41
while h >= 38 :
	h = h - 2
	print(h / 50)
	p = (134 - h)*(222 + 45)%(216 - h)-(h + 34)
print(h)
# output
# 0.78
# 0.74
# 37","# 0.78
# 0.75
# 37

# code
print(1 * 1@"
1029,"# code
p = 137
x = 116
for m in range(31, 36) :
	if  p >= m :
		print(m)
		print(m)
m = (165 % 126)-(211 / 121)
y = 243
o = p % m
t = 206
print(o)
# output
# 31
# 31
# 32
# 32
# 33
# 33
# 34
# 34
# 35
# 35
# 25.231404958677693","# 31
# 31
# 32
# 32
# 33
# 33
# 34
# 34
# 35
# 35
# 137.3388429752066

# code
print(1 * 1)@"
1030,"# code
a = 69
while a <= 74 :
	a = a + 3
	c = (142 - 16)
	j = 186
	if c > 252 :
		print(j * c)
	elif a >= a :
		x = 4
		print(j)
print(a)
# output
# 186
# 186
# 75","# 142
# 142
# 75

# code
print(1 * 1@"
1031,"# code
i = 31
while i < 34 :
	i = i + 2
	print(i / 1)
	u = 111
	print(u)
if i >= i :
	i = (52 / i)
print(i % 43)
# output
# 33.0
# 111
# 35.0
# 111
# 1.4857142857142858","# 33.0
# 111
# 35.0
# 111
# 1.5714285714285714

# code
print(1 * 1@"
1032,"# code
y = 204 / 2
if y != 223 :
	print(y)
y = (y / 182)
v = 100
while v >= 97 :
	v = v - 2
	print(y % y)
	q = y + v
	a = q % 61
print(y)
# output
# 102.0
# 0.0
# 0.0
# 0.5604395604395604","# 102.0
# 0.0
# 0.0
# 0.6043956043956044

# code
print(1 * 1@"
1033,"# code
n = 233
if not n >= n :
	n = 21 / 187
	print(n)
print(n)
x = 38
while x <= 41 :
	x = x + 2
	print(x)
n = (248 % 31)-(x % n)
print(n)
# output
# 233
# 40
# 42
# -42","# 233
# 40
# 42
# -230

# code
print(1 * @"
1034,"# code
z = 66
u = 27
v = 73
while v >= 70 :
	v = v - 2
	print(v)
	if v < u :
		print(z)
		k = 169
y = 216
print(z)
# output
# 71
# 69
# 66","# 71
# 66
# 69
# 66
# 66

# code
p@"
1035,"# code
c = 166 * 4
v = 64
while v < 69 :
	v = v + 2
	if not v > c :
		print(v)
		a = 193
		print(a)
		h = 86
	print(v)
print(v - c)
# output
# 66
# 193
# 66
# 68
# 193
# 68
# 70
# 193
# 70
# -594","# 66
# 193
# 66
# 68
# 193
# 68
# 70
# 193
# 70
# -564

# code
print(1 * 1@"
1036,"# code
t = 214
print(t * t)
print(t)
i = 86
n = 117
while n <= 122 :
	n = n + 2
	print(t - 238)
	t = (164 + 148)
	i = (142 - 232)%(t - 247)
print(n)
# output
# 45796
# 214
# -24
# 74
# 74
# 123","# 45796
# 214
# -24
# -24
# -24
# 123

# code
print(1 *@"
1037,"# code
for k in range(180, 185, 2) :
	k = (123 / k)/(k * 83)*(k * k)
	print(k / k)
	print(k - 134)
	k = (k / k)/(k + k)
print(k)
# output
# 1.0
# -132.51807228915663
# 1.0
# -132.51807228915663
# 1.0
# -132.51807228915663
# 0.33739837398373984","# 1.0
# -133.99999999999997
# 1.0
# -133.99999999999997
# 1.0
# -133.99999999999997
# 0.0001020408163265306

# code
print(1 *@"
1038,"# code
e = 133 + 5
x = 112
print(x)
print(e)
j = 253
print(j)
v = 154
while v <= 159 :
	v = v + 3
	print(e)
print(e % 78)
# output
# 112
# 138
# 253
# 138
# 138
# 60","# 112
# 138
# 253
# 138
# 138
# 50

# code
print(1 * 1@"
1039,"# code
t = 113
while t <= 114 :
	t = t + 2
	print(t)
	v = (215 % 16)
	v = t - 123
	print(v - v)
print(t)
t = t - 8
print(t - 62)
print(t)
# output
# 115
# 0
# 115
# 45
# 107","# 115
# 0
# 115
# 49
# 107

# code
print(1 * 1@"
1040,"# code
v = 210
while v >= 207 :
	v = v - 2
	print(v * 132)
	p = 171
print(v)
print(v)
print(v)
print(v)
print(v)
# output
# 27456
# 27192
# 206
# 206
# 206
# 206
# 206","# 27036
# 26792
# 206
# 206
# 206
# 206
# 206

# code
print(1 * 1@"
1041,"# code
print(244)
a = 219
while a < 224 :
	a = a + 2
	e = 34
	print(a)
	if not e == 221 :
		print(e)
		p = a / a
if  a == a :
	a = (a / 234)+(115 / 11)-(a % a)+(230 + 11)
print(a)
# output
# 244
# 221
# 34
# 223
# 34
# 225
# 34
# 252.41608391608392","# 244
# 221
# 34
# 223
# 34
# 225
# 34
# 242.0991452991453

# code
print(1 * 1)@"
1042,"# code
i = 93
while i > 88 :
	i = i - 3
	g = 121
	print(g)
	g = 51 + 90
	if  g > i :
		print(g)
		g = g - g
if  i > i :
	i = (i + i)
print(i)
# output
# 121
# 141
# 121
# 141
# 87","# 121
# 121
# 87

# code
print(1 * 1)
print(1 * @"
1043,"# code
p = 185
while p < 188 :
	p = p + 2
	print(p + p)
print(p - p)
print(p)
p = (p - p)%(151 - 206)+(p * 54)%(p / p)*(135 / p)-(p + 63)-(77 - 46)/(154 + 12)
print(p)
# output
# 374
# 378
# 0
# 189
# -252.1867469879518","# 374
# 378
# 0
# 189
# -251.0

# code
print(1 * 1)
print(1 * @"
1044,"# code
f = 1 * 4
f = (f * f)
for y in range(145, 150) :
	f = 120
print(f)
if  y >= f :
	print(f * f)
	i = 150
	k = f / i
	f = (33 - i)*(78 / 228)+(f / 17)
print(y)
# output
# 120
# 14400
# 149","# 120
# 149

# code
print(1 * 1)
print(@"
