Generated 0       programs,  absolute time: 0:00:00.018161,  relative time: 0:00:00.018161
Generated 780000  programs,  absolute time: 0:23:53.379489,  relative time: 0:00:18.423584
Generated 790000  programs,  absolute time: 0:24:11.643592,  relative time: 0:00:18.264103
Generated 790000  programs,  absolute time: 0:24:11.644110,  relative time: 0:00:00.000518
Generated 790000  programs,  absolute time: 0:24:11.644582,  relative time: 0:00:00.000472
Generated 790000  programs,  absolute time: 0:24:11.645026,  relative time: 0:00:00.000444
Generated 790000  programs,  absolute time: 0:24:11.645466,  relative time: 0:00:00.000440
Generated 800000  programs,  absolute time: 0:24:29.879311,  relative time: 0:00:18.233845
Generated 800000  programs,  absolute time: 0:24:29.879780,  relative time: 0:00:00.000469
Generated 800000  programs,  absolute time: 0:24:29.880267,  relative time: 0:00:00.000487
Generated 800000  programs,  absolute time: 0:24:29.880731,  relative time: 0:00:00.000464
Generated 800000  programs,  absolute time: 0:24:29.881186,  relative time: 0:00:00.000455
Generated 800000  programs,  absolute time: 0:24:29.881605,  relative time: 0:00:00.000419
Generated 800000  programs,  absolute time: 0:24:29.882067,  relative time: 0:00:00.000462
Generated 800000  programs,  absolute time: 0:24:29.882526,  relative time: 0:00:00.000459
Generated 800000  programs,  absolute time: 0:24:29.882989,  relative time: 0:00:00.000463
Generated 810000  programs,  absolute time: 0:24:48.084544,  relative time: 0:00:18.201555
Generated 820000  programs,  absolute time: 0:25:06.199211,  relative time: 0:00:18.114667
Generated 830000  programs,  absolute time: 0:25:24.856025,  relative time: 0:00:18.656814
Generated 830000  programs,  absolute time: 0:25:24.856494,  relative time: 0:00:00.000469
Generated 830000  programs,  absolute time: 0:25:24.856960,  relative time: 0:00:00.000466
Generated 830000  programs,  absolute time: 0:25:24.857404,  relative time: 0:00:00.000444
Generated 840000  programs,  absolute time: 0:25:43.196846,  relative time: 0:00:18.339442
Generated 840000  programs,  absolute time: 0:25:43.197310,  relative time: 0:00:00.000464
Generated 850000  programs,  absolute time: 0:26:01.668921,  relative time: 0:00:18.471611
Generated 850000  programs,  absolute time: 0:26:01.669420,  relative time: 0:00:00.000499
Generated 850000  programs,  absolute time: 0:26:01.669878,  relative time: 0:00:00.000458
Generated 850000  programs,  absolute time: 0:26:01.670289,  relative time: 0:00:00.000411
Generated 860000  programs,  absolute time: 0:26:19.931072,  relative time: 0:00:18.260783
Generated 860000  programs,  absolute time: 0:26:19.931503,  relative time: 0:00:00.000431
Generated 860000  programs,  absolute time: 0:26:19.932008,  relative time: 0:00:00.000505
Generated 870000  programs,  absolute time: 0:26:38.010463,  relative time: 0:00:18.078455
Generated 870000  programs,  absolute time: 0:26:38.010949,  relative time: 0:00:00.000486
Generated 870000  programs,  absolute time: 0:26:38.011402,  relative time: 0:00:00.000453
Generated 880000  programs,  absolute time: 0:26:56.439934,  relative time: 0:00:18.428532
Generated 880000  programs,  absolute time: 0:26:56.440363,  relative time: 0:00:00.000429
Generated 890000  programs,  absolute time: 0:27:14.803625,  relative time: 0:00:18.363262
Generated 900000  programs,  absolute time: 0:27:33.250483,  relative time: 0:00:18.446858
Generated 900000  programs,  absolute time: 0:27:33.251214,  relative time: 0:00:00.000731
Generated 910000  programs,  absolute time: 0:27:51.756847,  relative time: 0:00:18.505633
Generated 920000  programs,  absolute time: 0:28:09.949650,  relative time: 0:00:18.192803
Generated 930000  programs,  absolute time: 0:28:28.296793,  relative time: 0:00:18.347143
Generated 930000  programs,  absolute time: 0:28:28.297286,  relative time: 0:00:00.000493
Generated 930000  programs,  absolute time: 0:28:28.297762,  relative time: 0:00:00.000476
Generated 930000  programs,  absolute time: 0:28:28.298236,  relative time: 0:00:00.000474
Generated 930000  programs,  absolute time: 0:28:28.298703,  relative time: 0:00:00.000467
Generated 940000  programs,  absolute time: 0:28:46.755019,  relative time: 0:00:18.456316
Generated 940000  programs,  absolute time: 0:28:46.755546,  relative time: 0:00:00.000527
Generated 940000  programs,  absolute time: 0:28:46.756035,  relative time: 0:00:00.000489
Generated 940000  programs,  absolute time: 0:28:46.756461,  relative time: 0:00:00.000426
Generated 940000  programs,  absolute time: 0:28:46.756934,  relative time: 0:00:00.000473
Generated 940000  programs,  absolute time: 0:28:46.757390,  relative time: 0:00:00.000456
Generated 940000  programs,  absolute time: 0:28:46.757819,  relative time: 0:00:00.000429
Generated 950000  programs,  absolute time: 0:29:05.313832,  relative time: 0:00:18.556013
Generated 960000  programs,  absolute time: 0:29:23.716333,  relative time: 0:00:18.402501
Generated 960000  programs,  absolute time: 0:29:23.716829,  relative time: 0:00:00.000496
Generated 960000  programs,  absolute time: 0:29:23.717298,  relative time: 0:00:00.000469
Generated 970000  programs,  absolute time: 0:29:41.838532,  relative time: 0:00:18.121234
Generated 970000  programs,  absolute time: 0:29:41.839068,  relative time: 0:00:00.000536
Generated 970000  programs,  absolute time: 0:29:41.839549,  relative time: 0:00:00.000481
Generated 970000  programs,  absolute time: 0:29:41.840026,  relative time: 0:00:00.000477
Generated 970000  programs,  absolute time: 0:29:41.840493,  relative time: 0:00:00.000467
Generated 980000  programs,  absolute time: 0:30:00.280422,  relative time: 0:00:18.439929
Generated 980000  programs,  absolute time: 0:30:00.280903,  relative time: 0:00:00.000481
Generated 980000  programs,  absolute time: 0:30:00.281354,  relative time: 0:00:00.000451
Generated 980000  programs,  absolute time: 0:30:00.281809,  relative time: 0:00:00.000455
Generated 980000  programs,  absolute time: 0:30:00.282266,  relative time: 0:00:00.000457
Generated 980000  programs,  absolute time: 0:30:00.282718,  relative time: 0:00:00.000452
Generated 980000  programs,  absolute time: 0:30:00.283196,  relative time: 0:00:00.000478
Generated 990000  programs,  absolute time: 0:30:18.425485,  relative time: 0:00:18.142289
Generated 1000000 programs,  absolute time: 0:30:36.668933,  relative time: 0:00:18.243448
Generated 1010000 programs,  absolute time: 0:30:55.194272,  relative time: 0:00:18.525339
Generated 1010000 programs,  absolute time: 0:30:55.194740,  relative time: 0:00:00.000468
Generated 1010000 programs,  absolute time: 0:30:55.195387,  relative time: 0:00:00.000647
Generated 1010000 programs,  absolute time: 0:30:55.195813,  relative time: 0:00:00.000426
Generated 1010000 programs,  absolute time: 0:30:55.196290,  relative time: 0:00:00.000477
Generated 1020000 programs,  absolute time: 0:31:13.730544,  relative time: 0:00:18.534254
Generated 1020000 programs,  absolute time: 0:31:13.731244,  relative time: 0:00:00.000700
Generated 1020000 programs,  absolute time: 0:31:13.731715,  relative time: 0:00:00.000471
Generated 1030000 programs,  absolute time: 0:31:32.238189,  relative time: 0:00:18.506474
Generated 1030000 programs,  absolute time: 0:31:32.238671,  relative time: 0:00:00.000482
Generated 1030000 programs,  absolute time: 0:31:32.239120,  relative time: 0:00:00.000449
Generated 1030000 programs,  absolute time: 0:31:32.239795,  relative time: 0:00:00.000675
Generated 1030000 programs,  absolute time: 0:31:32.240282,  relative time: 0:00:00.000487
Generated 1040000 programs,  absolute time: 0:31:50.651367,  relative time: 0:00:18.411085
Generated 1050000 programs,  absolute time: 0:32:09.249389,  relative time: 0:00:18.598022
Generated 1050000 programs,  absolute time: 0:32:09.249848,  relative time: 0:00:00.000459
Generated 1050000 programs,  absolute time: 0:32:09.250325,  relative time: 0:00:00.000477
Generated 1060000 programs,  absolute time: 0:32:27.555154,  relative time: 0:00:18.304829
Generated 1060000 programs,  absolute time: 0:32:27.555611,  relative time: 0:00:00.000457
Generated 1060000 programs,  absolute time: 0:32:27.556092,  relative time: 0:00:00.000481
Generated 1060000 programs,  absolute time: 0:32:27.556567,  relative time: 0:00:00.000475
Generated 1070000 programs,  absolute time: 0:32:45.943385,  relative time: 0:00:18.386818
Generated 1080000 programs,  absolute time: 0:33:04.273816,  relative time: 0:00:18.330431
Generated 1090000 programs,  absolute time: 0:33:22.858970,  relative time: 0:00:18.585154
Generated 1100000 programs,  absolute time: 0:33:41.081835,  relative time: 0:00:18.222865
Generated 1100000 programs,  absolute time: 0:33:41.082335,  relative time: 0:00:00.000500
Generated 1110000 programs,  absolute time: 0:33:59.584191,  relative time: 0:00:18.501856
Generated 1110000 programs,  absolute time: 0:33:59.584650,  relative time: 0:00:00.000459
Generated 1110000 programs,  absolute time: 0:33:59.585112,  relative time: 0:00:00.000462
Generated 1120000 programs,  absolute time: 0:34:18.054112,  relative time: 0:00:18.469000
Generated 1120000 programs,  absolute time: 0:34:18.054640,  relative time: 0:00:00.000528
Generated 1120000 programs,  absolute time: 0:34:18.055084,  relative time: 0:00:00.000444
Generated 1120000 programs,  absolute time: 0:34:18.055557,  relative time: 0:00:00.000473
Generated 1120000 programs,  absolute time: 0:34:18.056004,  relative time: 0:00:00.000447
Generated 1120000 programs,  absolute time: 0:34:18.056489,  relative time: 0:00:00.000485
Generated 1120000 programs,  absolute time: 0:34:18.056980,  relative time: 0:00:00.000491
Generated 1120000 programs,  absolute time: 0:34:18.057460,  relative time: 0:00:00.000480
Generated 1130000 programs,  absolute time: 0:34:36.599210,  relative time: 0:00:18.541750
Generated 1130000 programs,  absolute time: 0:34:36.599695,  relative time: 0:00:00.000485
Generated 1140000 programs,  absolute time: 0:34:55.062341,  relative time: 0:00:18.462646
Generated 1140000 programs,  absolute time: 0:34:55.062845,  relative time: 0:00:00.000504
Generated 1140000 programs,  absolute time: 0:34:55.063312,  relative time: 0:00:00.000467
Generated 1140000 programs,  absolute time: 0:34:55.063775,  relative time: 0:00:00.000463
Generated 1150000 programs,  absolute time: 0:35:13.340725,  relative time: 0:00:18.276950
Generated 1150000 programs,  absolute time: 0:35:13.341371,  relative time: 0:00:00.000646
Generated 1160000 programs,  absolute time: 0:35:31.748934,  relative time: 0:00:18.407563
Generated 1160000 programs,  absolute time: 0:35:31.749387,  relative time: 0:00:00.000453
Generated 1160000 programs,  absolute time: 0:35:31.749859,  relative time: 0:00:00.000472
Generated 1160000 programs,  absolute time: 0:35:31.750347,  relative time: 0:00:00.000488
Generated 1160000 programs,  absolute time: 0:35:31.750825,  relative time: 0:00:00.000478
Generated 1170000 programs,  absolute time: 0:35:49.871924,  relative time: 0:00:18.121099
Generated 1180000 programs,  absolute time: 0:36:07.984551,  relative time: 0:00:18.112627
Generated 1180000 programs,  absolute time: 0:36:07.985037,  relative time: 0:00:00.000486
Generated 1190000 programs,  absolute time: 0:36:26.217076,  relative time: 0:00:18.232039
Generated 1190000 programs,  absolute time: 0:36:26.217581,  relative time: 0:00:00.000505
Generated 1190000 programs,  absolute time: 0:36:26.218125,  relative time: 0:00:00.000544
Generated 1190000 programs,  absolute time: 0:36:26.218584,  relative time: 0:00:00.000459
Generated 1190000 programs,  absolute time: 0:36:26.219042,  relative time: 0:00:00.000458
Generated 1190000 programs,  absolute time: 0:36:26.219511,  relative time: 0:00:00.000469
Generated 1190000 programs,  absolute time: 0:36:26.219970,  relative time: 0:00:00.000459
Generated 1190000 programs,  absolute time: 0:36:26.220708,  relative time: 0:00:00.000738
Generated 1200000 programs,  absolute time: 0:36:44.753429,  relative time: 0:00:18.532721
Generated 1200000 programs,  absolute time: 0:36:44.753923,  relative time: 0:00:00.000494
Generated 1200000 programs,  absolute time: 0:36:44.754446,  relative time: 0:00:00.000523
Generated 1200000 programs,  absolute time: 0:36:44.754942,  relative time: 0:00:00.000496
Generated 1210000 programs,  absolute time: 0:37:03.005868,  relative time: 0:00:18.250926
Generated 1210000 programs,  absolute time: 0:37:03.006358,  relative time: 0:00:00.000490
Generated 1210000 programs,  absolute time: 0:37:03.007067,  relative time: 0:00:00.000709
Generated 1210000 programs,  absolute time: 0:37:03.007495,  relative time: 0:00:00.000428
Generated 1210000 programs,  absolute time: 0:37:03.007984,  relative time: 0:00:00.000489
Generated 1220000 programs,  absolute time: 0:37:21.550537,  relative time: 0:00:18.542553
Generated 1220000 programs,  absolute time: 0:37:21.551059,  relative time: 0:00:00.000522
Generated 1220000 programs,  absolute time: 0:37:21.551559,  relative time: 0:00:00.000500
Generated 1220000 programs,  absolute time: 0:37:21.552232,  relative time: 0:00:00.000673
Generated 1220000 programs,  absolute time: 0:37:21.552699,  relative time: 0:00:00.000467
Generated 1220000 programs,  absolute time: 0:37:21.553162,  relative time: 0:00:00.000463
Generated 1220000 programs,  absolute time: 0:37:21.553606,  relative time: 0:00:00.000444
Generated 1220000 programs,  absolute time: 0:37:21.554024,  relative time: 0:00:00.000418
Generated 1230000 programs,  absolute time: 0:37:39.875411,  relative time: 0:00:18.321387
Generated 1230000 programs,  absolute time: 0:37:39.875873,  relative time: 0:00:00.000462
Generated 1240000 programs,  absolute time: 0:37:58.190488,  relative time: 0:00:18.314615
Generated 1240000 programs,  absolute time: 0:37:58.191031,  relative time: 0:00:00.000543
Generated 1240000 programs,  absolute time: 0:37:58.191498,  relative time: 0:00:00.000467
Generated 1240000 programs,  absolute time: 0:37:58.191921,  relative time: 0:00:00.000423
Generated 1250000 programs,  absolute time: 0:38:16.712267,  relative time: 0:00:18.520346
Generated 1260000 programs,  absolute time: 0:38:35.048552,  relative time: 0:00:18.336285
Generated 1270000 programs,  absolute time: 0:38:53.927429,  relative time: 0:00:18.878877
Generated 1270000 programs,  absolute time: 0:38:53.927889,  relative time: 0:00:00.000460
Generated 1270000 programs,  absolute time: 0:38:53.928380,  relative time: 0:00:00.000491
Generated 1270000 programs,  absolute time: 0:38:53.928810,  relative time: 0:00:00.000430
Generated 1270000 programs,  absolute time: 0:38:53.929243,  relative time: 0:00:00.000433
Generated 1270000 programs,  absolute time: 0:38:53.929720,  relative time: 0:00:00.000477
Generated 1280000 programs,  absolute time: 0:39:12.357469,  relative time: 0:00:18.427749
Generated 1280000 programs,  absolute time: 0:39:12.357942,  relative time: 0:00:00.000473
Generated 1290000 programs,  absolute time: 0:39:30.600703,  relative time: 0:00:18.242761
Generated 1300000 programs,  absolute time: 0:39:49.114115,  relative time: 0:00:18.513412
Generated 1300000 programs,  absolute time: 0:39:49.114592,  relative time: 0:00:00.000477
Generated 1300000 programs,  absolute time: 0:39:49.115071,  relative time: 0:00:00.000479
Generated 1300000 programs,  absolute time: 0:39:49.115714,  relative time: 0:00:00.000643
Generated 1300000 programs,  absolute time: 0:39:49.116182,  relative time: 0:00:00.000468
Generated 1300000 programs,  absolute time: 0:39:49.116608,  relative time: 0:00:00.000426
Generated 1300000 programs,  absolute time: 0:39:49.117081,  relative time: 0:00:00.000473
Generated 1300000 programs,  absolute time: 0:39:49.117549,  relative time: 0:00:00.000468
Generated 1300000 programs,  absolute time: 0:39:49.118056,  relative time: 0:00:00.000507
Generated 1300000 programs,  absolute time: 0:39:49.118512,  relative time: 0:00:00.000456
Generated 1310000 programs,  absolute time: 0:40:07.666165,  relative time: 0:00:18.547653
Generated 1310000 programs,  absolute time: 0:40:07.666528,  relative time: 0:00:00.000363
Generated 1310000 programs,  absolute time: 0:40:07.666969,  relative time: 0:00:00.000441
Generated 1320000 programs,  absolute time: 0:40:26.006892,  relative time: 0:00:18.339923
Generated 1320000 programs,  absolute time: 0:40:26.007381,  relative time: 0:00:00.000489
Generated 1320000 programs,  absolute time: 0:40:26.007841,  relative time: 0:00:00.000460
Generated 1320000 programs,  absolute time: 0:40:26.008298,  relative time: 0:00:00.000457
Generated 1320000 programs,  absolute time: 0:40:26.008711,  relative time: 0:00:00.000413
Generated 1320000 programs,  absolute time: 0:40:26.009184,  relative time: 0:00:00.000473
Generated 1320000 programs,  absolute time: 0:40:26.009663,  relative time: 0:00:00.000479
Generated 1330000 programs,  absolute time: 0:40:44.695300,  relative time: 0:00:18.685637
Generated 1330000 programs,  absolute time: 0:40:44.695800,  relative time: 0:00:00.000500
Generated 1330000 programs,  absolute time: 0:40:44.696261,  relative time: 0:00:00.000461
Generated 1330000 programs,  absolute time: 0:40:44.696732,  relative time: 0:00:00.000471
Generated 1330000 programs,  absolute time: 0:40:44.697226,  relative time: 0:00:00.000494
Generated 1330000 programs,  absolute time: 0:40:44.697885,  relative time: 0:00:00.000659
Generated 1330000 programs,  absolute time: 0:40:44.698398,  relative time: 0:00:00.000513
Generated 1330000 programs,  absolute time: 0:40:44.698925,  relative time: 0:00:00.000527
Generated 1330000 programs,  absolute time: 0:40:44.699377,  relative time: 0:00:00.000452
Generated 1330000 programs,  absolute time: 0:40:44.699858,  relative time: 0:00:00.000481
Generated 1330000 programs,  absolute time: 0:40:44.700317,  relative time: 0:00:00.000459
Generated 1340000 programs,  absolute time: 0:41:03.143491,  relative time: 0:00:18.443174
Generated 1340000 programs,  absolute time: 0:41:03.143960,  relative time: 0:00:00.000469
Generated 1340000 programs,  absolute time: 0:41:03.144363,  relative time: 0:00:00.000403
Generated 1340000 programs,  absolute time: 0:41:03.144857,  relative time: 0:00:00.000494
Generated 1350000 programs,  absolute time: 0:41:21.512709,  relative time: 0:00:18.367852
Generated 1350000 programs,  absolute time: 0:41:21.513259,  relative time: 0:00:00.000550
Generated 1350000 programs,  absolute time: 0:41:21.513706,  relative time: 0:00:00.000447
Generated 1350000 programs,  absolute time: 0:41:21.514156,  relative time: 0:00:00.000450
Generated 1360000 programs,  absolute time: 0:41:40.209564,  relative time: 0:00:18.695408
Generated 1360000 programs,  absolute time: 0:41:40.209998,  relative time: 0:00:00.000434
Generated 1360000 programs,  absolute time: 0:41:40.210455,  relative time: 0:00:00.000457
Generated 1370000 programs,  absolute time: 0:41:58.751950,  relative time: 0:00:18.541495
Generated 1370000 programs,  absolute time: 0:41:58.752627,  relative time: 0:00:00.000677
Generated 1370000 programs,  absolute time: 0:41:58.753116,  relative time: 0:00:00.000489
Generated 1370000 programs,  absolute time: 0:41:58.753570,  relative time: 0:00:00.000454
Generated 1380000 programs,  absolute time: 0:42:17.357296,  relative time: 0:00:18.603726
Generated 1380000 programs,  absolute time: 0:42:17.357775,  relative time: 0:00:00.000479
Generated 1380000 programs,  absolute time: 0:42:17.358237,  relative time: 0:00:00.000462
Generated 1380000 programs,  absolute time: 0:42:17.358701,  relative time: 0:00:00.000464
Generated 1380000 programs,  absolute time: 0:42:17.359482,  relative time: 0:00:00.000781
Generated 1380000 programs,  absolute time: 0:42:17.359979,  relative time: 0:00:00.000497
Generated 1390000 programs,  absolute time: 0:42:35.835265,  relative time: 0:00:18.475286
Generated 1390000 programs,  absolute time: 0:42:35.835707,  relative time: 0:00:00.000442
Generated 1400000 programs,  absolute time: 0:42:54.211469,  relative time: 0:00:18.375762
Generated 1410000 programs,  absolute time: 0:43:12.625683,  relative time: 0:00:18.414214
Generated 1410000 programs,  absolute time: 0:43:12.626138,  relative time: 0:00:00.000455
Generated 1410000 programs,  absolute time: 0:43:12.626610,  relative time: 0:00:00.000472
Generated 1410000 programs,  absolute time: 0:43:12.627056,  relative time: 0:00:00.000446
Generated 1410000 programs,  absolute time: 0:43:12.627531,  relative time: 0:00:00.000475
Generated 1410000 programs,  absolute time: 0:43:12.628178,  relative time: 0:00:00.000647
Generated 1410000 programs,  absolute time: 0:43:12.628617,  relative time: 0:00:00.000439
Generated 1410000 programs,  absolute time: 0:43:12.628973,  relative time: 0:00:00.000356
Generated 1410000 programs,  absolute time: 0:43:12.629458,  relative time: 0:00:00.000485
Generated 1420000 programs,  absolute time: 0:43:30.921336,  relative time: 0:00:18.291878
Generated 1420000 programs,  absolute time: 0:43:30.921814,  relative time: 0:00:00.000478
Generated 1420000 programs,  absolute time: 0:43:30.922258,  relative time: 0:00:00.000444
Generated 1420000 programs,  absolute time: 0:43:30.922905,  relative time: 0:00:00.000647
Generated 1430000 programs,  absolute time: 0:43:49.071482,  relative time: 0:00:18.148577
Generated 1430000 programs,  absolute time: 0:43:49.071998,  relative time: 0:00:00.000516
Generated 1430000 programs,  absolute time: 0:43:49.072450,  relative time: 0:00:00.000452
Generated 1430000 programs,  absolute time: 0:43:49.072925,  relative time: 0:00:00.000475
Generated 1430000 programs,  absolute time: 0:43:49.073417,  relative time: 0:00:00.000492
Generated 1430000 programs,  absolute time: 0:43:49.073884,  relative time: 0:00:00.000467
Generated 1430000 programs,  absolute time: 0:43:49.074370,  relative time: 0:00:00.000486
Generated 1430000 programs,  absolute time: 0:43:49.074828,  relative time: 0:00:00.000458
Generated 1430000 programs,  absolute time: 0:43:49.075297,  relative time: 0:00:00.000469
Generated 1430000 programs,  absolute time: 0:43:49.075743,  relative time: 0:00:00.000446
Generated 1430000 programs,  absolute time: 0:43:49.076202,  relative time: 0:00:00.000459
Generated 1440000 programs,  absolute time: 0:44:07.819920,  relative time: 0:00:18.743718
Generated 1440000 programs,  absolute time: 0:44:07.820357,  relative time: 0:00:00.000437
Generated 1440000 programs,  absolute time: 0:44:07.820817,  relative time: 0:00:00.000460
Generated 1450000 programs,  absolute time: 0:44:26.213282,  relative time: 0:00:18.392465
Generated 1450000 programs,  absolute time: 0:44:26.213770,  relative time: 0:00:00.000488
Generated 1460000 programs,  absolute time: 0:44:44.750680,  relative time: 0:00:18.536910
Generated 1460000 programs,  absolute time: 0:44:44.751173,  relative time: 0:00:00.000493
Generated 1470000 programs,  absolute time: 0:45:03.036621,  relative time: 0:00:18.285448
Generated 1470000 programs,  absolute time: 0:45:03.037128,  relative time: 0:00:00.000507
Generated 1470000 programs,  absolute time: 0:45:03.037592,  relative time: 0:00:00.000464
Generated 1470000 programs,  absolute time: 0:45:03.038278,  relative time: 0:00:00.000686
Generated 1480000 programs,  absolute time: 0:45:21.410786,  relative time: 0:00:18.372508
Generated 1480000 programs,  absolute time: 0:45:21.411251,  relative time: 0:00:00.000465
Generated 1480000 programs,  absolute time: 0:45:21.411713,  relative time: 0:00:00.000462
Generated 1480000 programs,  absolute time: 0:45:21.412195,  relative time: 0:00:00.000482
Generated 1480000 programs,  absolute time: 0:45:21.412746,  relative time: 0:00:00.000551
Generated 1480000 programs,  absolute time: 0:45:21.413190,  relative time: 0:00:00.000444
Generated 1480000 programs,  absolute time: 0:45:21.413520,  relative time: 0:00:00.000330
Generated 1480000 programs,  absolute time: 0:45:21.413984,  relative time: 0:00:00.000464
Generated 1490000 programs,  absolute time: 0:45:40.402806,  relative time: 0:00:18.988822
